"desc","zip","title"
"7/1/2019 14:19, RIDGE PIKE & KLINE RD, UPPER PROVIDENCE, Station 77",19468,"Fire: WOODS/FIELD FIRE"
"7/1/2019 14:18, WALNUT ST & E MAIN ST, NORRISTOWN, Station 308A",19401,"EMS: FRACTURE"
"7/1/2019 14:20, YORK RD & EASTON RD, UPPER MORELAND",19090,"Traffic: VEHICLE ACCIDENT -"
"7/1/2019 14:20, RT422  & S TOWNSHIP LINE RD OVERPASS, LIMERICK",19468,"Traffic: DISABLED VEHICLE -"
"7/1/2019 13:46, WELSH RD & NORRISTOWN RD, UPPER DUBLIN",19044,"Traffic: VEHICLE ACCIDENT -"
"7/1/2019 14:27, WYNNEWOOD RD & W OLD WYNNEWOOD RD, LOWER MERION, Station 313",19096,"EMS: FALL VICTIM"
"7/1/2019 14:29, VILLAGE AVE & ARBOURS AVE, SKIPPACK, Station 336",19426,"EMS: RESPIRATORY EMERGENCY"
"7/1/2019 14:28, EDGE HILL RD & CUSTER AVE, ABINGTON",19038,"Traffic: VEHICLE ACCIDENT -"
"7/1/2019 14:35, SPRUCE ST & GREENVALLEY RD, NORRISTOWN, Station 308A",19401,"EMS: SEIZURES"
"7/1/2019 14:33, AIRY ST & SWEDE ST, NORRISTOWN, Station 308A",19401,"EMS: CARDIAC EMERGENCY"
"7/1/2019 14:36, MEETINGHOUSE RD & DEKALB PIKE, LOWER GWYNEDD, Station 351",19454,"EMS: RESPIRATORY EMERGENCY"
"7/1/2019 14:40, YORKTOWN  & CANTERBURY RD, WEST NORRITON, Station 308B",19403,"EMS: SEIZURES"
"7/1/2019 14:39, CHELTENHAM AVE & 7 OAKS DR, CHELTENHAM, Station 358",19012,"EMS: SYNCOPAL EPISODE"
"7/1/2019 14:54, PENNSYLVANIA TPKE & BETHLEHEM PIKE UNDERPASS, WHITEMARSH",NA,"Traffic: DISABLED VEHICLE -"
"7/1/2019 14:53, HORSHAM RD & NORRISTOWN RD, HORSHAM",19044,"Traffic: VEHICLE ACCIDENT -"
"7/1/2019 14:58, HORSHAM RD, HORSHAM, Station 352",19044,"EMS: VEHICLE ACCIDENT"
"7/1/2019 15:00, CLARK AVE & 1ST AVE, UPPER MERION, Station 356",19406,"EMS: ABDOMINAL PAINS"
"7/1/2019 14:58, RITTENHOUSE PL & E ATHENS AVE, LOWER MERION",19003,"Traffic: DISABLED VEHICLE -"
"7/1/2019 15:05, VIRGINIA DR & OFFICE CENTER DR, UPPER DUBLIN, Station 351",19034,"EMS: ALTERED MENTAL STATUS"
"7/1/2019 15:02, BLUEROUTE  & SCHUYLKILL EXPY UNDERPASS, WEST CONSHOHOCKEN",NA,"Traffic: DISABLED VEHICLE -"
"7/1/2019 15:05, SCHOOLHOUSE RD & NE EXTENSION OVERPASS, FRANCONIA",NA,"Traffic: ROAD OBSTRUCTION -"
"7/1/2019 15:09, HORSHAM RD, HORSHAM, Station 15",19044,"Fire: VEHICLE ACCIDENT"
"7/1/2019 15:10, EVERGREEN CT & COPPER BEECH DR, WHITPAIN, Station 385",19422,"EMS: FALL VICTIM"
"7/1/2019 15:11, PINE HURST DR & PEBBLE BEACH LN, LOWER POTTSGROVE, Station 329B",19464,"EMS: HEAD INJURY"
"7/1/2019 15:11, MIDDLEMARCH RD & RANDOM RD, BERKS COUNTY",19518,"EMS: RESPIRATORY EMERGENCY"
"7/1/2019 15:13, FOUNTAIN RD & ATRIUM WAY, PLYMOUTH, Station 44",19462,"Fire: FIRE INVESTIGATION"
"7/1/2019 15:13, BRADFIELD RD & RADCLIFFE AVE, ABINGTON",19001,"Traffic: VEHICLE ACCIDENT -"
"7/1/2019 15:20, MORELAND RD & EASTON RD, ABINGTON",19090,"Traffic: VEHICLE ACCIDENT -"
"7/1/2019 15:18, N LIMEKILN PIKE & MUNDOCK RD, UPPER DUBLIN",19025,"Traffic: DISABLED VEHICLE -"
"7/1/2019 15:24, TOWNSHIP LINE RD & 10TH AVE, LIMERICK, Station 51",19468,"Fire: WOODS/FIELD FIRE"
"7/1/2019 15:25, MCKEAN RD & RT309 OVERPASS, LOWER GWYNEDD, Station 351",NA,"EMS: FALL VICTIM"
"7/1/2019 15:34, HAYES RD & WOODLAND AVE, EAST NORRITON, Station 308B",19403,"EMS: DIABETIC EMERGENCY"
"7/1/2019 15:32, RT100 NB & JACKSON RD, DOUGLASS",19525,"Traffic: DISABLED VEHICLE -"
"7/1/2019 15:39, SANDY HILL RD & HALLOWELL RD, PLYMOUTH, Station 44",19462,"Fire: APPLIANCE FIRE"
"7/1/2019 15:37, EASTON RD & LAWNTON RD, UPPER MORELAND, Station 381",19090,"EMS: CVA/STROKE"
"7/1/2019 15:38, GREENWOOD AVE & JENKINTOWN RD, ABINGTON, Station 382",19046,"EMS: SUBJECT IN PAIN"
"7/1/2019 15:37, OLD GULPH RD & MILL CREEK RD, LOWER MERION, Station 24",19035,"Fire: FIRE ALARM"
"7/1/2019 15:45, BEECH CHAR, SKIPPACK",NA,"Traffic: DISABLED VEHICLE -"
"7/1/2019 15:43, LIMEKILN PIKE & WILLOW GROVE AVE, CHELTENHAM",19038,"Traffic: VEHICLE ACCIDENT -"
"7/1/2019 15:49, MALL BLVD & RAMP MALL BLVD TO I76 WB, UPPER MERION, Station 356",NA,"EMS: SUBJECT IN PAIN"
"7/1/2019 15:50, BETHLEHEM PIKE & NORTH WALES RD, MONTGOMERY",19454,"Traffic: DISABLED VEHICLE -"
"7/1/2019 15:51, HARTRANFT AVE & ELLIGER AVE, UPPER DUBLIN, Station 351",19034,"EMS: FALL VICTIM"
"7/1/2019 15:55, MAIN ST & 2ND AVE, COLLEGEVILLE, Station 324",19426,"EMS: UNKNOWN MEDICAL EMERGENCY"
"7/1/2019 15:51, BIRCHWOOD DR & OLD ARCH RD, EAST NORRITON, Station 308",19401,"EMS: BACK PAINS/INJURY"
"7/1/2019 15:53, CLEMENS RD & FORTY FOOT RD, HATFIELD TOWNSHIP, Station 345",19440,"EMS: UNKNOWN MEDICAL EMERGENCY"
"7/1/2019 15:55, N CANNON AVE, LANSDALE, Station 345B",19446,"EMS: VEHICLE ACCIDENT"
"7/1/2019 15:55, WASHINGTON LN & CURTIS PARK DR, CHELTENHAM",19095,"Traffic: VEHICLE ACCIDENT -"
"7/1/2019 15:52, E NORTH LN & E HECTOR ST, WHITEMARSH",19428,"Traffic: VEHICLE ACCIDENT -"
"7/1/2019 15:56, N CANNON AVE & W MAIN ST, LANSDALE",19446,"Traffic: VEHICLE ACCIDENT -"
"7/1/2019 15:58, SWAMP PIKE & DOTTERER RD, NEW HANOVER, Station 332",19525,"EMS: FEVER"
"7/1/2019 15:56, STENTON AVE & MILITIA HILL RD, WHITEMARSH, Station 318",19034,"EMS: HEMORRHAGING"
"7/1/2019 16:03, EDGLEY AVE & FORTUNE RD, ABINGTON, Station 383",19038,"EMS: EYE INJURY"
"7/1/2019 16:05, KENT RD, LOWER MERION, Station 313",19004,"EMS: SUBJECT IN PAIN"
"7/1/2019 16:06, CHERRY RD & FAIRVIEW AVE, WHITPAIN, Station 385",19422,"EMS: CVA/STROKE"
"7/1/2019 16:07, TURNBERRY DR & BRAEMAR LN, LIMERICK, Station 324A",19468,"EMS: HEAD INJURY"
"7/1/2019 16:14, CHURCH RD & BECKER RD, UPPER GWYNEDD, Station 345B",19454,"EMS: RESPIRATORY EMERGENCY"
"7/1/2019 16:13, WYNNEWOOD RD & WILLIAMS RD, LOWER MERION, Station 313",19096,"EMS: SUBJECT IN PAIN"
"7/1/2019 16:18, MUSKET CT & GUNPOWDER CT, PERKIOMEN, Station 324",19426,"EMS: CARDIAC EMERGENCY"
"7/1/2019 16:22, SHANNONDELL DR & SHANNONDELL BLVD, LOWER PROVIDENCE, Station 322A",19403,"EMS: ALTERED MENTAL STATUS"
"7/1/2019 16:25, RIDGE PIKE & PARK AVE, WHITEMARSH",19444,"Traffic: DISABLED VEHICLE -"
"7/1/2019 16:25, EGYPT RD & BUCKWALTER RD, LOWER PROVIDENCE",19403,"Traffic: VEHICLE ACCIDENT -"
"7/1/2019 16:25, EGYPT RD & BUCKWALTER RD, LOWER PROVIDENCE",19403,"Traffic: VEHICLE ACCIDENT -"
"7/1/2019 16:29, FORD ST & FRONT ST, WEST CONSHOHOCKEN",19428,"Traffic: ROAD OBSTRUCTION -"
"7/1/2019 16:35, OAKDALE DR, LOWER POTTSGROVE, Station 58",19464,"Fire: VEHICLE ACCIDENT"
"7/1/2019 16:35, OAKDALE DR, LOWER POTTSGROVE, Station 329B",19464,"EMS: VEHICLE ACCIDENT"
"7/1/2019 16:35, OAKDALE DR & RUPERT RD, LOWER POTTSGROVE",19464,"Traffic: VEHICLE ACCIDENT -"
"7/1/2019 16:35, OAKDALE DR, LOWER POTTSGROVE, Station 58",19464,"Fire: VEHICLE ACCIDENT"
"7/1/2019 16:44, DAVISVILLE RD & PENNYPACK RD, UPPER MORELAND, Station 381",19040,"EMS: UNCONSCIOUS SUBJECT"
"7/1/2019 16:45, SCHUYLKILL EXPY & MATSONFORD RD EXIT UNDERPASS, WEST CONSHOHOCKEN",NA,"Traffic: DISABLED VEHICLE -"
"7/1/2019 16:50, NEWFIELD WAY & CONSHOHOCKEN STATE RD, LOWER MERION, Station 313",19004,"EMS: CARDIAC ARREST"
"7/1/2019 16:47, GRAVEL PIKE & SKIPPACK PIKE, PERKIOMEN",19473,"Traffic: VEHICLE ACCIDENT -"
"7/1/2019 16:55, RIGHTERS FERRY RD & RR OVERPASS, LOWER MERION",NA,"Traffic: VEHICLE ACCIDENT -"
"7/1/2019 17:00, SCHUYLKILL EXPY & HOLLOW RD UNDERPASS, LOWER MERION",NA,"Traffic: DISABLED VEHICLE -"
"7/1/2019 17:01, PENNSYLVANIA TPKE & RR UNDERPASS, UPPER MERION",NA,"Traffic: VEHICLE ACCIDENT -"
"7/1/2019 17:03, LAUREL LN & GERMANTOWN PIKE, PLYMOUTH, Station 308",19462,"EMS: FALL VICTIM"
"7/1/2019 17:05, YORK RD & LAKEVUE DR, UPPER MORELAND, Station 381",19090,"EMS: RESPIRATORY EMERGENCY"
"7/1/2019 17:02, PENNSYLVANIA TPKE & E RIDGE PIKE OVERPASS, PLYMOUTH, Station 356",NA,"EMS: VEHICLE ACCIDENT"
"7/1/2019 17:05, S GULPH RD & SHOEMAKER RD, UPPER MERION",19406,"Traffic: VEHICLE ACCIDENT -"
"7/1/2019 17:06, KERRY DR & CROSS RD, UPPER POTTSGROVE, Station 332",NA,"EMS: CARDIAC EMERGENCY"
"7/1/2019 17:02, PENNSYLVANIA TPKE & RIVER RD UNDERPASS, UPPER MERION, Station 44",NA,"Fire: VEHICLE ACCIDENT"
"7/1/2019 17:02, PENNSYLVANIA TPKE & RIVER RD UNDERPASS, UPPER MERION, Station 356",NA,"EMS: VEHICLE ACCIDENT"
"7/1/2019 17:07, WEADLEY RD & S GULPH RD, UPPER MERION",19406,"Traffic: ROAD OBSTRUCTION -"
"7/1/2019 17:13, S GULPH RD & NEW GULPH RD, UPPER MERION",19087,"Traffic: DISABLED VEHICLE -"
"7/1/2019 17:12, PAPER MILL RD & KINGSTON RD, SPRINGFIELD",19075,"Traffic: VEHICLE ACCIDENT -"
"7/1/2019 17:18, BLUEROUTE  & RAMP I476 NB TO GERMANTOWN PIKE WB, PLYMOUTH",NA,"Traffic: VEHICLE ACCIDENT -"
"7/1/2019 17:17, SHOEMAKER RD & CONNECTING ROAD, POTTSTOWN",19464,"Traffic: VEHICLE ACCIDENT -"
"7/1/2019 17:24, TULIP LN & KEEBLER RD, UPPER MERION, Station 47",19406,"Fire: FIRE ALARM"
"7/1/2019 17:26, BETHLEHEM PIKE & NORTH WALES RD, MONTGOMERY",19454,"Traffic: VEHICLE ACCIDENT -"
"7/1/2019 17:28, RIDGE PIKE & BARREN HILL RD, WHITEMARSH, Station 29",19444,"Fire: FIRE ALARM"
"7/1/2019 17:31, GARDEN RD & YARMOUTH RD, LOWER MERION, Station 21",19096,"Fire: FIRE ALARM"
"7/1/2019 17:34, MEADOWBROOK LN & STENTON AVE, SPRINGFIELD",19118,"Traffic: VEHICLE ACCIDENT -"
"7/1/2019 17:32, W 12TH AVE & WOOD ST, CONSHOHOCKEN",19428,"Traffic: ROAD OBSTRUCTION -"
"7/1/2019 17:31, WAMBOLD RD & DETWILER RD, TOWAMENCIN",19438,"Traffic: ROAD OBSTRUCTION -"
"7/1/2019 17:37, WAMBOLD RD & DETWILER RD, TOWAMENCIN",19438,"Traffic: ROAD OBSTRUCTION -"
"7/1/2019 17:39, BLUEROUTE  & RAMP I476 NB TO GERMANTOWN PIKE WB, PLYMOUTH",NA,"Traffic: VEHICLE ACCIDENT -"
"7/1/2019 17:38, RT309 EXPY & WAVERLY RD UNDERPASS, CHELTENHAM",NA,"Traffic: VEHICLE ACCIDENT -"
"7/1/2019 17:43, WAMBOLD RD, TOWAMENCIN, Station 76",NA,"Fire: FIRE POLICE NEEDED"
"7/1/2019 17:43, AYR LN & DUNDEE DR, UPPER DUBLIN",19025,"Traffic: ROAD OBSTRUCTION -"
"7/1/2019 17:54, WAVERLY RD & YOUNGS FORD RD, LOWER MERION, Station 313A",19035,"EMS: NAUSEA/VOMITING"
"7/1/2019 18:00, JFK DR & SWEETHEART LN, UPPER GWYNEDD, Station 345A",19454,"EMS: CARDIAC ARREST"
"7/1/2019 18:03, RT422 BYP & RR UNDERPASS, LOWER POTTSGROVE, Station 58",NA,"Fire: VEHICLE FIRE"
"7/1/2019 18:03, RT422 BYP & RR UNDERPASS, LOWER POTTSGROVE",NA,"Traffic: VEHICLE FIRE -"
"7/1/2019 18:10, DEKALB PIKE & COLONIAL DR, EAST NORRITON, Station 308",19401,"EMS: DIABETIC EMERGENCY"
"7/1/2019 18:15, WILLOW ST & DIAMOND ST, UPPER POTTSGROVE, Station 329B",19464,"EMS: CARDIAC EMERGENCY"
"7/1/2019 18:13, BUCHERT RD & GILBERTSVILLE RD, DOUGLASS",19525,"Traffic: VEHICLE ACCIDENT -"
"7/1/2019 18:14, OLD PLAIN RD & HARING RD, BUCKS COUNTY",NA,"Traffic: VEHICLE ACCIDENT -"
"7/1/2019 18:16, E GERMANTOWN PIKE & ARCH RD, EAST NORRITON",19401,"Traffic: VEHICLE ACCIDENT -"
"7/1/2019 18:17, SWEDE RD & ERBS MILL RD, WHITPAIN",19422,"Traffic: VEHICLE ACCIDENT -"
"7/1/2019 18:25, GERMANTOWN PIKE & RR CROSSING, EAST NORRITON, Station 308B",NA,"EMS: GENERAL WEAKNESS"
"7/1/2019 18:23, MAIN ST & W RACE ST, AMBLER, Station 351",19002,"EMS: HEAD INJURY"
"7/1/2019 18:22, CLEMENS RD & FORTY FOOT RD, HATFIELD TOWNSHIP, Station 345",19440,"EMS: HEMORRHAGING"
"7/1/2019 18:21, SWAMP PIKE & DOTTERER RD, NEW HANOVER",19525,"Traffic: VEHICLE ACCIDENT -"
"7/1/2019 18:22, VALLEY FORGE RD & GERMANTOWN PIKE, WORCESTER",19403,"Traffic: VEHICLE ACCIDENT -"
"7/1/2019 18:16, ARCH RD & ELIZABETH DR, EAST NORRITON",19401,"Traffic: VEHICLE ACCIDENT -"
"7/1/2019 18:33, JEFFERSON ST & HIGHLAND AVE, LOWER MERION, Station 22",19004,"Fire: CARBON MONOXIDE DETECTOR"
"7/1/2019 18:35, RT100 NB & COUNTY LINE RD, DOUGLASS",NA,"Traffic: VEHICLE ACCIDENT -"
"7/1/2019 18:37, SHANNONDELL DR & SHANNONDELL BLVD, LOWER PROVIDENCE, Station 322A",19403,"EMS: SYNCOPAL EPISODE"
"7/1/2019 18:39, BELVOIR RD & GALLAGHER CT, PLYMOUTH",19462,"Traffic: DISABLED VEHICLE -"
"7/1/2019 18:44, MOKYCHIC RD & PRISON RD, SKIPPACK, Station 336",19403,"EMS: CARDIAC EMERGENCY"
"7/1/2019 18:42, SHANNONDELL DR & SHANNONDELL BLVD, LOWER PROVIDENCE, Station 322A",19403,"EMS: SYNCOPAL EPISODE"
"7/1/2019 18:41, CEDAR RD & MARVIN RD, CHELTENHAM, Station 358",19027,"EMS: FALL VICTIM"
"7/1/2019 18:46, SCHUYLKILL RD & RAMP RT724 TO RT422, CHESTER COUNTY, Station 3A84",NA,"EMS: RESPIRATORY EMERGENCY"
"7/1/2019 18:46, RIDGE PIKE & BIRCH DR, WHITEMARSH",19444,"Traffic: VEHICLE ACCIDENT -"
"7/1/2019 18:50, STENTON AVE & MILITIA HILL RD, WHITEMARSH, Station 318",19034,"EMS: RESPIRATORY EMERGENCY"
"7/1/2019 18:49, DEKALB ST & E LAFAYETTE ST, NORRISTOWN",19401,"Traffic: VEHICLE ACCIDENT -"
"7/1/2019 18:51, BIG RD & THE ZIEGLERVILLE ROUNDABOUT, LOWER FREDERICK",19473,"Traffic: VEHICLE ACCIDENT -"
"7/1/2019 18:53, BIG RD & THE ZIEGLERVILLE ROUNDABOUT, LOWER FREDERICK",19473,"Traffic: VEHICLE ACCIDENT -"
"7/1/2019 18:55, WEADLEY RD & S GULPH RD, UPPER MERION",19406,"Traffic: ROAD OBSTRUCTION -"
"7/1/2019 19:09, WASHINGTON ST & ASH ST, CONSHOHOCKEN, Station 35",19428,"Fire: S/B AT HELICOPTER LANDING"
"7/1/2019 19:08, MENG RD & DELPHI RD, LOWER FREDERICK, Station 308C",19473,"EMS: NAUSEA/VOMITING"
"7/1/2019 19:10, TWIN SILO DR & MORRIS RD, WHITPAIN, Station 385",19422,"EMS: SUBJECT IN PAIN"
"7/1/2019 19:11, PEARL ST & W MAIN ST, NORRISTOWN",19401,"Traffic: HAZARDOUS ROAD CONDITIONS -"
"7/1/2019 19:15, FRANKLIN ST & GRACE ST, POTTSTOWN, Station 329B",19464,"EMS: GENERAL WEAKNESS"
"7/1/2019 19:15, GENTLEMENS WAY & BROAD ST, UPPER DUBLIN",19025,"Traffic: ROAD OBSTRUCTION -"
"7/1/2019 19:16, RAMP I276 WB TO VIRGINIA DR & PENNSYLVANIA TPKE WB, UPPER DUBLIN",NA,"Traffic: DISABLED VEHICLE -"
"7/1/2019 19:14, E FORNANCE ST & DEKALB ST, NORRISTOWN",19401,"Traffic: VEHICLE ACCIDENT -"
"7/1/2019 19:20, SHANNONDELL DR & SHANNONDELL BLVD, LOWER PROVIDENCE, Station 322A",19403,"EMS: UNCONSCIOUS SUBJECT"
"7/1/2019 19:18, MAIN ST & N BROAD ST, LANSDALE, Station 345",19446,"EMS: UNKNOWN MEDICAL EMERGENCY"
"7/1/2019 19:18, MONTGOMERY AVE & VALLEY RD, LOWER MERION",19003,"Traffic: DISABLED VEHICLE -"
"7/1/2019 19:26, OAK ST & HIGH ALY, NORRISTOWN, Station 308A",19401,"EMS: HEAD INJURY"
"7/1/2019 19:34, ROBERTS ST & GLENN VALLEY DR, NORRISTOWN, Station 308A",19401,"EMS: RESPIRATORY EMERGENCY"
"7/1/2019 19:36, BIG RD & THE ZIEGLERVILLE ROUNDABOUT, LOWER FREDERICK",19473,"Traffic: VEHICLE ACCIDENT -"
"7/1/2019 19:40, BETHLEHEM PIKE & STENTON AVE, SPRINGFIELD",19118,"Traffic: VEHICLE ACCIDENT -"
"7/1/2019 19:40, BETHLEHEM PIKE & STENTON AVE, SPRINGFIELD",19118,"Traffic: VEHICLE ACCIDENT -"
"7/1/2019 19:39, W AIRY ST & HAWS AVE, NORRISTOWN",19401,"Traffic: VEHICLE ACCIDENT -"
"7/1/2019 19:48, POTSHOP RD & N TROOPER RD, WORCESTER, Station 83",19403,"Fire: RESCUE - GENERAL"
"7/1/2019 19:46, RIDGE PIKE & BUTLER PIKE, WHITEMARSH, Station 318",19428,"EMS: ALTERED MENTAL STATUS"
"7/1/2019 19:47, GLEN LN & VALLEY GLEN RD, ABINGTON, Station 382",19027,"EMS: OVERDOSE"
"7/1/2019 19:49, POTSHOP RD & N TROOPER RD, WORCESTER, Station 322",19403,"EMS: RESCUE - GENERAL"
"7/1/2019 19:47, GULPH HILLS RD & UPPER GULPH RD, UPPER MERION, Station 356",19087,"EMS: SYNCOPAL EPISODE"
"7/1/2019 19:55, HARLEYSVILLE PIKE & OLD MORRIS RD, LOWER SALFORD, Station 344",19438,"EMS: CHOKING"
"7/1/2019 20:10, N WYNNEWOOD AVE, LOWER MERION, Station 313",NA,"EMS: FALL VICTIM"
"7/1/2019 20:19, BIG RD & THE ZIEGLERVILLE ROUNDABOUT, LOWER FREDERICK",19473,"Traffic: VEHICLE ACCIDENT -"
"7/1/2019 20:19, HILLS BLVD & WOODLAND AVE, POTTSTOWN, Station 329B",19464,"EMS: CVA/STROKE"
"7/1/2019 20:22, 4TH ST & JOHNSON ST, POTTSTOWN, Station 329",19464,"EMS: FALL VICTIM"
"7/1/2019 20:21, FREEDLEY ST & JERVIS ALY, NORRISTOWN, Station 308A",NA,"EMS: SYNCOPAL EPISODE"
"7/1/2019 20:24, GARDEN GOLF BLVD & BETHLEHEM PIKE, MONTGOMERY",19454,"Traffic: ROAD OBSTRUCTION -"
"7/1/2019 20:34, HANOVER ST & TEMPLE RD, CHESTER COUNTY, Station 3A84",NA,"EMS: UNKNOWN MEDICAL EMERGENCY"
"7/1/2019 20:35, HIGH ST & ROSEDALE DR, POTTSTOWN, Station 69",19464,"Fire: FIRE INVESTIGATION"
"7/1/2019 20:34, RT202 PKWY & BETHLEHEM PIKE UNDERPASS, MONTGOMERY",NA,"Traffic: DISABLED VEHICLE -"
"7/1/2019 20:43, VANGUARD DR & RIVERSIDE DR, RED HILL, Station 369",18076,"EMS: CARDIAC EMERGENCY"
"7/1/2019 20:46, WHITEHALL RD & CLINTON RD, WEST NORRITON",19403,"Traffic: VEHICLE ACCIDENT -"
"7/1/2019 20:50, WALNUT GROVE DR & DRESHER RD, HORSHAM, Station 352",19044,"EMS: HEAD INJURY"
"7/1/2019 20:55, DEKALB PIKE & KING OF PRUSSIA RD, UPPER MERION, Station 356",19406,"EMS: CARDIAC ARREST"
"7/1/2019 20:57, JULIA DR & CEDAR GROVE RD, WHITEMARSH, Station 45",NA,"Fire: GAS-ODOR/LEAK"
"7/1/2019 20:58, SHOEMAKER RD & CONNECTING ROAD, POTTSTOWN, Station 329",18074,"EMS: ABDOMINAL PAINS"
"7/1/2019 20:59, MCLAUGHLIN LN & W RIDGE PIKE, LIMERICK, Station 324A",19468,"EMS: RESPIRATORY EMERGENCY"
"7/1/2019 21:01, WALNUT GROVE DR & DRESHER RD, HORSHAM, Station 15",19044,"Fire: S/B AT HELICOPTER LANDING"
"7/1/2019 21:05, LEVEL RD & KIM RD, LOWER PROVIDENCE, Station 322",19426,"EMS: ALLERGIC REACTION"
"7/1/2019 21:04, HEEBNER RD & VALLEY FORGE RD, WORCESTER, Station 322",19426,"EMS: SUBJECT IN PAIN"
"7/1/2019 21:10, GERMANTOWN PIKE & HANNAH AVE, EAST NORRITON, Station 308",19401,"EMS: DIZZINESS"
"7/1/2019 21:11, HEEBNER RD & VALLEY FORGE RD, WORCESTER, Station 83",19426,"Fire: FIRE SPECIAL SERVICE"
"7/1/2019 21:13, FREEDLEY ST & PINE ST, NORRISTOWN, Station 27",19401,"Fire: GAS-ODOR/LEAK"
"7/1/2019 21:12, ST ASAPHS RD & BELMONT AVE, LOWER MERION",19004,"Traffic: DISABLED VEHICLE -"
"7/1/2019 21:14, OLD YORK RD & BAEDER RD, ABINGTON",19046,"Traffic: VEHICLE ACCIDENT -"
"7/1/2019 21:23, CORSON ST & W BLACKBERRY ALY, NORRISTOWN, Station 308A",19401,"EMS: RESPIRATORY EMERGENCY"
"7/1/2019 21:25, CITY AVE & CONSHOHOCKEN AVE, LOWER MERION",19131,"Traffic: VEHICLE ACCIDENT -"
"7/1/2019 21:30, PRESTON AVE & COOLIDGE AVE, ABINGTON, Station 381",19090,"EMS: GENERAL WEAKNESS"
"7/1/2019 21:45, VALLEY FORGE RD & N HENDERSON RD, UPPER MERION, Station 356",19406,"EMS: NAUSEA/VOMITING"
"7/1/2019 21:42, CITY AVE & BERWICK RD, LOWER MERION",19066,"Traffic: VEHICLE ACCIDENT -"
"7/1/2019 21:47, POTTS AVE & W MAIN ST, WEST NORRITON, Station 308B",19403,"EMS: UNCONSCIOUS SUBJECT"
"7/1/2019 22:00, ROSENBERRY RD & OVERLOOK DR, NEW HANOVER, Station 332",19525,"EMS: HEAD INJURY"
"7/1/2019 21:58, SLEIGHRIDE RD & BUCKBOARD RD, UPPER MORELAND, Station 381",19090,"EMS: SYNCOPAL EPISODE"
"7/1/2019 22:05, LIMERICK CENTER RD & SARA LN, LIMERICK, Station 324A",19468,"EMS: OVERDOSE"
"7/1/2019 22:01, BASIN ST & WALNUT ST, NORRISTOWN, Station 27",19401,"Fire: TRASH/DUMPSTER FIRE"
"7/1/2019 22:14, CHELTENHAM AVE & E UPSAL ST, CHELTENHAM, Station 358A",19150,"EMS: OVERDOSE"
"7/1/2019 22:14, OAKDALE AVE & EASTON RD, ABINGTON, Station 383",19038,"EMS: OVERDOSE"
"7/1/2019 22:20, PENNSYLVANIA TPKE & BETHLEHEM PIKE UNDERPASS, WHITEMARSH",NA,"Traffic: VEHICLE ACCIDENT -"
"7/1/2019 22:24, THE FAIRWAY  & RYDAL RD, ABINGTON, Station 100",19046,"Fire: FIRE ALARM"
"7/1/2019 22:24, ROBERTA AVE & CLEVELAND AVE, ABINGTON, Station 381",19001,"EMS: ABDOMINAL PAINS"
"7/1/2019 22:45, CITY AVE & LANCASTER AVE, LOWER MERION",19151,"Traffic: HAZARDOUS ROAD CONDITIONS -"
"7/1/2019 22:47, DEFFORD PL & SUNDERLAND DR, LOWER PROVIDENCE, Station 322",19403,"EMS: GENERAL WEAKNESS"
"7/1/2019 22:57, ASHLAND AVE & SPRINGFIELD AVE, LOWER MERION, Station 313",19004,"EMS: SYNCOPAL EPISODE"
"7/1/2019 23:03, GROSSTOWN RD & SHANE DR, WEST POTTSGROVE",19464,"Traffic: ROAD OBSTRUCTION -"
"7/1/2019 23:05, RT309 EXPY NB & RAMP RT309 NB TO HIGHLAND AVE, UPPER DUBLIN",NA,"Traffic: DISABLED VEHICLE -"
"7/1/2019 23:13, SCHUYLKILL AVE & BUTLER AVE, WEST NORRITON, Station 308B",19403,"EMS: GENERAL WEAKNESS"
"7/1/2019 23:16, POWELL ST & E WOOD ST, NORRISTOWN, Station 308A",19401,"EMS: ABDOMINAL PAINS"
"7/1/2019 23:20, CHELTENHAM AVE & HILLCREST RD, CHELTENHAM",19038,"Traffic: DISABLED VEHICLE -"
"7/1/2019 23:28, COLLEGEVILLE RD & ARCOLA RD, UPPER PROVIDENCE, Station 324",19426,"EMS: HEAD INJURY"
"7/1/2019 23:31, FARMINGTON AVE & N YORK ST, POTTSTOWN, Station 329",19464,"EMS: FALL VICTIM"
"7/1/2019 23:36, STANBRIDGE ST & W AIRY ST, NORRISTOWN, Station 308A",19401,"EMS: GENERAL WEAKNESS"
"7/1/2019 23:39, MAPLEWOOD DR & MAGNOLIA CT, FRANCONIA, Station 344",19438,"EMS: MEDICAL ALERT ALARM"
"7/1/2019 23:43, STANBRIDGE ST & W BLACKBERRY ALY, NORRISTOWN, Station 308A",19401,"EMS: ASSAULT VICTIM"
"7/1/2019 23:47, FITZWATERTOWN RD & BARTRAM RD, UPPER MORELAND, Station 381",19090,"EMS: OVERDOSE"
"7/1/2019 23:51, CENTRAL AVE, CHELTENHAM, Station 358",19012,"EMS: SEIZURES"
"7/1/2019 23:59, FORNANCE ST & TREMONT AVE, NORRISTOWN, Station 308A",19401,"EMS: ABDOMINAL PAINS"
"7/1/2019 23:58, MOKYCHIC RD & PRISON RD, SKIPPACK, Station 336",19403,"EMS: CARDIAC EMERGENCY"
