"","X","desc","zip","title","address","towns","dt","date","time","responder","reason"
"90",90,"MAIN ST & OLD SUMNEYTOWN PIKE;  LOWER SALFORD; 2020-01-01 @ 09:22:57",19438,"EMS: SUBJECT IN PAIN","MAIN ST & OLD SUMNEYTOWN PIKE","  LOWER SALFORD"," 2020-01-01 @ 09:22:57"," 2020-01-01 "," 09:22:57","EMS"," SUBJECT IN PAIN"
"91",91,"MAIN ST & SCHOOL ST;  NORTH WALES; 2020-01-01 @ 09:23:53",19454,"EMS: SUBJECT IN PAIN","MAIN ST & SCHOOL ST","  NORTH WALES"," 2020-01-01 @ 09:23:53"," 2020-01-01 "," 09:23:53","EMS"," SUBJECT IN PAIN"
"92",92,"ORELAND MILL RD AND BARCLAY RD;  SPRINGFIELD; 2020-01-01 @ 09:29:59",19075,"EMS: RESPIRATORY EMERGENCY","ORELAND MILL RD & BARCLAY RD","  SPRINGFIELD"," 2020-01-01 @ 09:29:59"," 2020-01-01 "," 09:29:59","EMS"," RESPIRATORY EMERGENCY"
"93",93,"HOOVER AVE & HIGHLAND AVE;  WEST NORRITON; 2020-01-01 @ 09:28:39",19403,"EMS: SUBJECT IN PAIN","HOOVER AVE & HIGHLAND AVE","  WEST NORRITON"," 2020-01-01 @ 09:28:39"," 2020-01-01 "," 09:28:39","EMS"," SUBJECT IN PAIN"
"94",94,"PATTERSON AVE & HAINES RD;  EAST NORRITON; 2020-01-01 @ 09:26:21",19401,"EMS: FALL VICTIM","PATTERSON AVE & HAINES RD","  EAST NORRITON"," 2020-01-01 @ 09:26:21"," 2020-01-01 "," 09:26:21","EMS"," FALL VICTIM"
"95",95,"BROOKE DR & JOSHUA DR;  LIMERICK; 2020-01-01 @ 09:44:51",19468,"EMS: CARDIAC EMERGENCY","BROOKE DR & JOSHUA DR","  LIMERICK"," 2020-01-01 @ 09:44:51"," 2020-01-01 "," 09:44:51","EMS"," CARDIAC EMERGENCY"
"96",96,"HATFIELD PIKE & TOWNSHIP LINE RD; FRANCONIA; 2020-01-01 @ 09:43:57",18964,"Fire: FIRE ALARM","HATFIELD PIKE & TOWNSHIP LINE RD"," FRANCONIA"," 2020-01-01 @ 09:43:57"," 2020-01-01 "," 09:43:57","Fire"," FIRE ALARM"
"97",97,"E BROAD ST & N COUNTY LINE RD; BUCKS COUNTY; 2020-01-01 @ 09:45:12",18964,"Traffic: VEHICLE ACCIDENT","E BROAD ST & N COUNTY LINE RD"," BUCKS COUNTY"," 2020-01-01 @ 09:45:12"," 2020-01-01 "," 09:45:12","Traffic"," VEHICLE ACCIDENT"
"98",98,"5TH ST & BITTING ALY;  RED HILL; 2020-01-01 @ 09:46:05",18076,"EMS: RESPIRATORY EMERGENCY","5TH ST & BITTING ALY","  RED HILL"," 2020-01-01 @ 09:46:05"," 2020-01-01 "," 09:46:05","EMS"," RESPIRATORY EMERGENCY"
"99",99,"HOOVER AVE & HIGHLAND AVE;  WEST NORRITON; 2020-01-01 @ 09:55:35",19403,"EMS: GENERAL WEAKNESS","HOOVER AVE & HIGHLAND AVE","  WEST NORRITON"," 2020-01-01 @ 09:55:35"," 2020-01-01 "," 09:55:35","EMS"," GENERAL WEAKNESS"
"100",100,"DOCK DR & DETWILER RD;  TOWAMENCIN; 2020-01-01 @ 10:02:57",19446,"EMS: SUBJECT IN PAIN","DOCK DR & DETWILER RD","  TOWAMENCIN"," 2020-01-01 @ 10:02:57"," 2020-01-01 "," 10:02:57","EMS"," SUBJECT IN PAIN"
"101",101,"CHESTNUT ST & MANATAWNY ST; POTTSTOWN; 2020-01-01 @ 10:04:27",19464,"Fire: FIRE INVESTIGATION","CHESTNUT ST & MANATAWNY ST"," POTTSTOWN"," 2020-01-01 @ 10:04:27"," 2020-01-01 "," 10:04:27","Fire"," FIRE INVESTIGATION"
"102",102,"MACOBY ST & E 5TH ST;  PENNSBURG; 2020-01-01 @ 10:13:30",18073,"EMS: ABDOMINAL PAINS","MACOBY ST & E 5TH ST","  PENNSBURG"," 2020-01-01 @ 10:13:30"," 2020-01-01 "," 10:13:30","EMS"," ABDOMINAL PAINS"
"103",103,"SUMNEYTOWN PIKE & MERCK GATE 1;  UPPER GWYNEDD; 2020-01-01 @ 10:20:27",19446,"EMS: HEAD INJURY","SUMNEYTOWN PIKE & MERCK GATE 1","  UPPER GWYNEDD"," 2020-01-01 @ 10:20:27"," 2020-01-01 "," 10:20:27","EMS"," HEAD INJURY"
"104",104,"WOODLAWN DR & PIONEER RD;  TOWAMENCIN; 2020-01-01 @ 10:25:50",19446,"EMS: CARDIAC EMERGENCY","WOODLAWN DR & PIONEER RD","  TOWAMENCIN"," 2020-01-01 @ 10:25:50"," 2020-01-01 "," 10:25:50","EMS"," CARDIAC EMERGENCY"
"105",105,"ARLINE AVE & PERSHING AVE;  ABINGTON; 2020-01-01 @ 10:26:23",19001,"EMS: CARDIAC EMERGENCY","ARLINE AVE & PERSHING AVE","  ABINGTON"," 2020-01-01 @ 10:26:23"," 2020-01-01 "," 10:26:23","EMS"," CARDIAC EMERGENCY"
"106",106,"SKIPPACK PIKE & MEADOWOOD DR;  WORCESTER; 2020-01-01 @ 10:40:31",19446,"EMS: CARDIAC EMERGENCY","SKIPPACK PIKE & MEADOWOOD DR","  WORCESTER"," 2020-01-01 @ 10:40:31"," 2020-01-01 "," 10:40:31","EMS"," CARDIAC EMERGENCY"
"107",107,"WIMBLEDON LN & MOYER RD;  HATFIELD TOWNSHIP; 2020-01-01 @ 10:37:42",19440,"EMS: SYNCOPAL EPISODE","WIMBLEDON LN & MOYER RD","  HATFIELD TOWNSHIP"," 2020-01-01 @ 10:37:42"," 2020-01-01 "," 10:37:42","EMS"," SYNCOPAL EPISODE"
"108",108,"KENNY RD & OAKCREST RD; LOWER POTTSGROVE; 2020-01-01 @ 10:41:14",19464,"Fire: BUILDING FIRE","KENNY RD & OAKCREST RD"," LOWER POTTSGROVE"," 2020-01-01 @ 10:41:14"," 2020-01-01 "," 10:41:14","Fire"," BUILDING FIRE"
"109",109,"SKIPPACK PIKE & MEADOWOOD DR;  WORCESTER; 2020-01-01 @ 10:48:29",19446,"EMS: CHOKING","SKIPPACK PIKE & MEADOWOOD DR","  WORCESTER"," 2020-01-01 @ 10:48:29"," 2020-01-01 "," 10:48:29","EMS"," CHOKING"
"110",110,"HIGHLAND AVE & BERKS ST;  DOUGLASS; 2020-01-01 @ 10:47:55",19512,"EMS: DIABETIC EMERGENCY","HIGHLAND AVE & BERKS ST","  DOUGLASS"," 2020-01-01 @ 10:47:55"," 2020-01-01 "," 10:47:55","EMS"," DIABETIC EMERGENCY"
"111",111,"LUTHERAN HOME DR & DEAD END;  TELFORD; 2020-01-01 @ 10:46:54",NA,"EMS: SUBJECT IN PAIN","LUTHERAN HOME DR & DEAD END","  TELFORD"," 2020-01-01 @ 10:46:54"," 2020-01-01 "," 10:46:54","EMS"," SUBJECT IN PAIN"
"112",112,"CHARLOTTE ST & GRANDVIEW AVE;  NEW HANOVER; 2020-01-01 @ 10:55:49",19464,"EMS: RESPIRATORY EMERGENCY","CHARLOTTE ST & GRANDVIEW AVE","  NEW HANOVER"," 2020-01-01 @ 10:55:49"," 2020-01-01 "," 10:55:49","EMS"," RESPIRATORY EMERGENCY"
"113",113,"TROTTER LN & GWYNMONT DR;  MONTGOMERY; 2020-01-01 @ 10:58:46",19454,"EMS: BACK PAINS/INJURY","TROTTER LN & GWYNMONT DR","  MONTGOMERY"," 2020-01-01 @ 10:58:46"," 2020-01-01 "," 10:58:46","EMS"," BACK PAINS/INJURY"
"114",114,"10TH AVE & N LEWIS RD; LIMERICK; 2020-01-01 @ 10:58:45",19468,"Traffic: DISABLED VEHICLE","10TH AVE & N LEWIS RD"," LIMERICK"," 2020-01-01 @ 10:58:45"," 2020-01-01 "," 10:58:45","Traffic"," DISABLED VEHICLE"
"115",115,"KESWICK AVE & SYLVANIA AVE;  ABINGTON; 2020-01-01 @ 11:22:01",19038,"EMS: GENERAL WEAKNESS","KESWICK AVE & SYLVANIA AVE","  ABINGTON"," 2020-01-01 @ 11:22:01"," 2020-01-01 "," 11:22:01","EMS"," GENERAL WEAKNESS"
"116",116,"SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; 2020-01-01 @ 11:22:41",19403,"EMS: MEDICAL ALERT ALARM","SHANNONDELL DR & SHANNONDELL BLVD","  LOWER PROVIDENCE"," 2020-01-01 @ 11:22:41"," 2020-01-01 "," 11:22:41","EMS"," MEDICAL ALERT ALARM"
"117",117,"BYBERRY AVE & S PENN ST;  HATBORO; 2020-01-01 @ 11:29:30",19040,"EMS: ALTERED MENTAL STATUS","BYBERRY AVE & S PENN ST","  HATBORO"," 2020-01-01 @ 11:29:30"," 2020-01-01 "," 11:29:30","EMS"," ALTERED MENTAL STATUS"
"118",118,"5TH ST & MAPLE AVE;  LANSDALE; 2020-01-01 @ 11:28:36",19446,"EMS: CARDIAC EMERGENCY","5TH ST & MAPLE AVE","  LANSDALE"," 2020-01-01 @ 11:28:36"," 2020-01-01 "," 11:28:36","EMS"," CARDIAC EMERGENCY"
"119",119,"EASTON RD & ANDREA DR;  UPPER MORELAND; 2020-01-01 @ 11:34:44",19090,"EMS: CARDIAC EMERGENCY","EASTON RD & ANDREA DR","  UPPER MORELAND"," 2020-01-01 @ 11:34:44"," 2020-01-01 "," 11:34:44","EMS"," CARDIAC EMERGENCY"
"120",120,"LIEBERMAN DR & WELSH RD;  LOWER MORELAND; 2020-01-01 @ 11:38:36",19046,"EMS: CARDIAC EMERGENCY","LIEBERMAN DR & WELSH RD","  LOWER MORELAND"," 2020-01-01 @ 11:38:36"," 2020-01-01 "," 11:38:36","EMS"," CARDIAC EMERGENCY"
"121",121,"AIRY ST & MARCH ALY;  NORRISTOWN; 2020-01-01 @ 11:45:21",19401,"EMS: CARDIAC EMERGENCY","AIRY ST & MARCH ALY","  NORRISTOWN"," 2020-01-01 @ 11:45:21"," 2020-01-01 "," 11:45:21","EMS"," CARDIAC EMERGENCY"
"122",122,"LINCOLN AVE & WOOD ALY;  TELFORD; 2020-01-01 @ 11:47:52",18964,"EMS: FALL VICTIM","LINCOLN AVE & WOOD ALY","  TELFORD"," 2020-01-01 @ 11:47:52"," 2020-01-01 "," 11:47:52","EMS"," FALL VICTIM"
"123",123,"PEEVY RD & WATER ST; UPPER HANOVER; 2020-01-01 @ 11:48:20",18070,"Fire: FIRE ALARM","PEEVY RD & WATER ST"," UPPER HANOVER"," 2020-01-01 @ 11:48:20"," 2020-01-01 "," 11:48:20","Fire"," FIRE ALARM"
"124",124,"REDCOAT DR & PATRIOT WAY;  WHITEMARSH; 2020-01-01 @ 11:54:53",19031,"EMS: CARDIAC EMERGENCY","REDCOAT DR & PATRIOT WAY","  WHITEMARSH"," 2020-01-01 @ 11:54:53"," 2020-01-01 "," 11:54:53","EMS"," CARDIAC EMERGENCY"
"125",125,"BUCKMAN DR & MAURICE LN; HORSHAM; 2020-01-01 @ 11:57:52",19040,"Traffic: HAZARDOUS ROAD CONDITIONS","BUCKMAN DR & MAURICE LN"," HORSHAM"," 2020-01-01 @ 11:57:52"," 2020-01-01 "," 11:57:52","Traffic"," HAZARDOUS ROAD CONDITIONS"
"126",126,"STAFFORD DR & PEN AMBLER RD;  LOWER GWYNEDD; 2020-01-01 @ 12:02:08",19002,"EMS: MEDICAL ALERT ALARM","STAFFORD DR & PEN AMBLER RD","  LOWER GWYNEDD"," 2020-01-01 @ 12:02:08"," 2020-01-01 "," 12:02:08","EMS"," MEDICAL ALERT ALARM"
"127",127,"NATALIE LN & KENDRICK LN;  NORRISTOWN; 2020-01-01 @ 12:10:39",19401,"EMS: CVA/STROKE","NATALIE LN & KENDRICK LN","  NORRISTOWN"," 2020-01-01 @ 12:10:39"," 2020-01-01 "," 12:10:39","EMS"," CVA/STROKE"
"128",128,"FAYETTE ST & E 4TH AVE;  CONSHOHOCKEN; 2020-01-01 @ 12:08:41",19428,"EMS: RESPIRATORY EMERGENCY","FAYETTE ST & E 4TH AVE","  CONSHOHOCKEN"," 2020-01-01 @ 12:08:41"," 2020-01-01 "," 12:08:41","EMS"," RESPIRATORY EMERGENCY"
"129",129,"PENLLYN PIKE & FOXFIELD RD;  LOWER GWYNEDD; 2020-01-01 @ 12:07:36",19002,"EMS: RESPIRATORY EMERGENCY","PENLLYN PIKE & FOXFIELD RD","  LOWER GWYNEDD"," 2020-01-01 @ 12:07:36"," 2020-01-01 "," 12:07:36","EMS"," RESPIRATORY EMERGENCY"
"130",130,"LESLEN LN & PARK AVE;  COLLEGEVILLE; 2020-01-01 @ 12:15:37",19426,"EMS: FALL VICTIM","LESLEN LN & PARK AVE","  COLLEGEVILLE"," 2020-01-01 @ 12:15:37"," 2020-01-01 "," 12:15:37","EMS"," FALL VICTIM"
"131",131,"CITY AVE & GOLF RD;  LOWER MERION; 2020-01-01 @ 12:13:40",19131,"EMS: VEHICLE ACCIDENT","CITY AVE & GOLF RD","  LOWER MERION"," 2020-01-01 @ 12:13:40"," 2020-01-01 "," 12:13:40","EMS"," VEHICLE ACCIDENT"
"132",132,"CITY AVE & GOLF RD; LOWER MERION; 2020-01-01 @ 12:13:41",19131,"Traffic: VEHICLE ACCIDENT","CITY AVE & GOLF RD"," LOWER MERION"," 2020-01-01 @ 12:13:41"," 2020-01-01 "," 12:13:41","Traffic"," VEHICLE ACCIDENT"
"133",133,"FOX HOUND DR & MARBLE HL; WHITEMARSH; 2020-01-01 @ 12:20:10",19444,"Fire: FIRE ALARM","FOX HOUND DR & MARBLE HL"," WHITEMARSH"," 2020-01-01 @ 12:20:10"," 2020-01-01 "," 12:20:10","Fire"," FIRE ALARM"
"134",134,"TWIN SILO DR & MORRIS RD;  WHITPAIN; 2020-01-01 @ 12:21:11",19422,"EMS: HEAD INJURY","TWIN SILO DR & MORRIS RD","  WHITPAIN"," 2020-01-01 @ 12:21:11"," 2020-01-01 "," 12:21:11","EMS"," HEAD INJURY"
"135",135,"JAMIE CT & SKIPPACK PIKE;  WHITPAIN; 2020-01-01 @ 12:24:12",19422,"EMS: ABDOMINAL PAINS","JAMIE CT & SKIPPACK PIKE","  WHITPAIN"," 2020-01-01 @ 12:24:12"," 2020-01-01 "," 12:24:12","EMS"," ABDOMINAL PAINS"
"136",136,"COMMUNITY DR & DEAD END;  TOWAMENCIN; 2020-01-01 @ 12:23:32",NA,"EMS: SUBJECT IN PAIN","COMMUNITY DR & DEAD END","  TOWAMENCIN"," 2020-01-01 @ 12:23:32"," 2020-01-01 "," 12:23:32","EMS"," SUBJECT IN PAIN"
"137",137,"FRETZ RD & SKIPPACK CREEK RD;  LOWER SALFORD; 2020-01-01 @ 12:26:44",18964,"EMS: SEIZURES","FRETZ RD & SKIPPACK CREEK RD","  LOWER SALFORD"," 2020-01-01 @ 12:26:44"," 2020-01-01 "," 12:26:44","EMS"," SEIZURES"
"138",138,"3RD ST & HECTOR ALY;  TELFORD; 2020-01-01 @ 12:34:03",18969,"EMS: GENERAL WEAKNESS","3RD ST & HECTOR ALY","  TELFORD"," 2020-01-01 @ 12:34:03"," 2020-01-01 "," 12:34:03","EMS"," GENERAL WEAKNESS"
"139",139,"RT422  & RAMP RT422 WB TO EGYPT RD; LOWER PROVIDENCE; 2020-01-01 @ 12:46:40",NA,"Traffic: VEHICLE ACCIDENT","RT422  & RAMP RT422 WB TO EGYPT RD"," LOWER PROVIDENCE"," 2020-01-01 @ 12:46:40"," 2020-01-01 "," 12:46:40","Traffic"," VEHICLE ACCIDENT"
"140",140,"HORSHAM RD & DRESHER RD; HORSHAM; 2020-01-01 @ 12:52:14",19044,"Traffic: DISABLED VEHICLE","HORSHAM RD & DRESHER RD"," HORSHAM"," 2020-01-01 @ 12:52:14"," 2020-01-01 "," 12:52:14","Traffic"," DISABLED VEHICLE"
"141",141,"JACKSON AVE & JENKINTOWN RD; ABINGTON; 2020-01-01 @ 13:02:47",19038,"Fire: FIRE ALARM","JACKSON AVE & JENKINTOWN RD"," ABINGTON"," 2020-01-01 @ 13:02:47"," 2020-01-01 "," 13:02:47","Fire"," FIRE ALARM"
"142",142,"NORRISTOWN RD & TENNIS AVE;  LOWER GWYNEDD; 2020-01-01 @ 13:08:43",19002,"EMS: UNCONSCIOUS SUBJECT","NORRISTOWN RD & TENNIS AVE","  LOWER GWYNEDD"," 2020-01-01 @ 13:08:43"," 2020-01-01 "," 13:08:43","EMS"," UNCONSCIOUS SUBJECT"
"143",143,"RENEL RD & VALLEY RD;  PLYMOUTH; 2020-01-01 @ 13:15:39",19462,"EMS: DEHYDRATION","RENEL RD & VALLEY RD","  PLYMOUTH"," 2020-01-01 @ 13:15:39"," 2020-01-01 "," 13:15:39","EMS"," DEHYDRATION"
"144",144,"E MONTGOMERY AVE & N YORK RD; HATBORO; 2020-01-01 @ 13:13:34",19040,"Traffic: VEHICLE ACCIDENT","E MONTGOMERY AVE & N YORK RD"," HATBORO"," 2020-01-01 @ 13:13:34"," 2020-01-01 "," 13:13:34","Traffic"," VEHICLE ACCIDENT"
"145",145,"SCHUYLKILL AVE & DEKALB ST;  NORRISTOWN; 2020-01-01 @ 13:18:41",19401,"EMS: MEDICAL ALERT ALARM","SCHUYLKILL AVE & DEKALB ST","  NORRISTOWN"," 2020-01-01 @ 13:18:41"," 2020-01-01 "," 13:18:41","EMS"," MEDICAL ALERT ALARM"
"146",146,"LUXOR LN & KELLY DR; NORRISTOWN; 2020-01-01 @ 13:20:19",19401,"Fire: ELEVATOR EMERGENCY","LUXOR LN & KELLY DR"," NORRISTOWN"," 2020-01-01 @ 13:20:19"," 2020-01-01 "," 13:20:19","Fire"," ELEVATOR EMERGENCY"
"147",147,"SCHUYLKILL EXPY & RAMP N GULPH RD TO I76 EB;  UPPER MERION; 2020-01-01 @ 13:17:01",NA,"EMS: VEHICLE ACCIDENT","SCHUYLKILL EXPY & RAMP N GULPH RD TO I76 EB","  UPPER MERION"," 2020-01-01 @ 13:17:01"," 2020-01-01 "," 13:17:01","EMS"," VEHICLE ACCIDENT"
"148",148,"SCHUYLKILL EXPY & RAMP N GULPH RD TO I76 EB; UPPER MERION; 2020-01-01 @ 13:16:11",NA,"Traffic: VEHICLE ACCIDENT","SCHUYLKILL EXPY & RAMP N GULPH RD TO I76 EB"," UPPER MERION"," 2020-01-01 @ 13:16:11"," 2020-01-01 "," 13:16:11","Traffic"," VEHICLE ACCIDENT"
"149",149,"SCHUYLKILL EXPY & RAMP N GULPH RD TO I76 EB; UPPER MERION; 2020-01-01 @ 13:17:04",NA,"Traffic: VEHICLE ACCIDENT","SCHUYLKILL EXPY & RAMP N GULPH RD TO I76 EB"," UPPER MERION"," 2020-01-01 @ 13:17:04"," 2020-01-01 "," 13:17:04","Traffic"," VEHICLE ACCIDENT"
"150",150,"SCHUYLKILL EXPY & RAMP RT202 TO I76 WB;  UPPER MERION; 2020-01-01 @ 13:17:01",NA,"EMS: VEHICLE ACCIDENT","SCHUYLKILL EXPY & RAMP RT202 TO I76 WB","  UPPER MERION"," 2020-01-01 @ 13:17:01"," 2020-01-01 "," 13:17:01","EMS"," VEHICLE ACCIDENT"
"151",151,"SCHUYLKILL EXPY & RAMP RT202 TO I76 WB; UPPER MERION; 2020-01-01 @ 13:16:11",NA,"Traffic: VEHICLE ACCIDENT","SCHUYLKILL EXPY & RAMP RT202 TO I76 WB"," UPPER MERION"," 2020-01-01 @ 13:16:11"," 2020-01-01 "," 13:16:11","Traffic"," VEHICLE ACCIDENT"
"152",152,"SCHUYLKILL EXPY & RAMP RT202 TO I76 WB; UPPER MERION; 2020-01-01 @ 13:17:04",NA,"Traffic: VEHICLE ACCIDENT","SCHUYLKILL EXPY & RAMP RT202 TO I76 WB"," UPPER MERION"," 2020-01-01 @ 13:17:04"," 2020-01-01 "," 13:17:04","Traffic"," VEHICLE ACCIDENT"
"153",153,"GERMANTOWN PIKE & BRIDLE PATH RD;  EAST NORRITON; 2020-01-01 @ 13:26:14",19403,"EMS: CARDIAC ARREST","GERMANTOWN PIKE & BRIDLE PATH RD","  EAST NORRITON"," 2020-01-01 @ 13:26:14"," 2020-01-01 "," 13:26:14","EMS"," CARDIAC ARREST"
"154",154,"EDGE HILL RD & ROY AVE; ABINGTON; 2020-01-01 @ 13:28:07",19001,"Traffic: ROAD OBSTRUCTION","EDGE HILL RD & ROY AVE"," ABINGTON"," 2020-01-01 @ 13:28:07"," 2020-01-01 "," 13:28:07","Traffic"," ROAD OBSTRUCTION"
"155",155,"VALLEY FORGE RD & GENERAL STEUBEN RD;  UPPER MERION; 2020-01-01 @ 13:38:30",19406,"EMS: UNCONSCIOUS SUBJECT","VALLEY FORGE RD & GENERAL STEUBEN RD","  UPPER MERION"," 2020-01-01 @ 13:38:30"," 2020-01-01 "," 13:38:30","EMS"," UNCONSCIOUS SUBJECT"
"156",156,"UNION MEETING RD & HOOVER RD; WHITPAIN; 2020-01-01 @ 13:44:23",19422,"Traffic: ROAD OBSTRUCTION","UNION MEETING RD & HOOVER RD"," WHITPAIN"," 2020-01-01 @ 13:44:23"," 2020-01-01 "," 13:44:23","Traffic"," ROAD OBSTRUCTION"
"157",157,"LINCOLN DR & LINCOLN DR;  UPPER DUBLIN; 2020-01-01 @ 13:49:19",19002,"EMS: SUBJECT IN PAIN","LINCOLN DR & LINCOLN DR","  UPPER DUBLIN"," 2020-01-01 @ 13:49:19"," 2020-01-01 "," 13:49:19","EMS"," SUBJECT IN PAIN"
"158",158,"PONDVIEW DR & WIND RIPPLE CT;  LOWER SALFORD; 2020-01-01 @ 13:46:50",19438,"EMS: SUBJECT IN PAIN","PONDVIEW DR & WIND RIPPLE CT","  LOWER SALFORD"," 2020-01-01 @ 13:46:50"," 2020-01-01 "," 13:46:50","EMS"," SUBJECT IN PAIN"
"159",159,"WESTMONT AVE & OAKDALE AVE;  HORSHAM; 2020-01-01 @ 13:56:45",19044,"EMS: CARDIAC ARREST","WESTMONT AVE & OAKDALE AVE","  HORSHAM"," 2020-01-01 @ 13:56:45"," 2020-01-01 "," 13:56:45","EMS"," CARDIAC ARREST"
"160",160,"WALNUT ST & W PHILADELPHIA AVE;  BERKS COUNTY; 2020-01-01 @ 13:58:40",19512,"EMS: NAUSEA/VOMITING","WALNUT ST & W PHILADELPHIA AVE","  BERKS COUNTY"," 2020-01-01 @ 13:58:40"," 2020-01-01 "," 13:58:40","EMS"," NAUSEA/VOMITING"
"161",161,"NORTH WALES RD & HANCOCK RD; UPPER GWYNEDD; 2020-01-01 @ 14:04:19",19454,"Traffic: VEHICLE ACCIDENT","NORTH WALES RD & HANCOCK RD"," UPPER GWYNEDD"," 2020-01-01 @ 14:04:19"," 2020-01-01 "," 14:04:19","Traffic"," VEHICLE ACCIDENT"
"162",162,"HORSHAM RD & PHEASANT RUN;  MONTGOMERY; 2020-01-01 @ 14:10:14",18936,"EMS: HEAD INJURY","HORSHAM RD & PHEASANT RUN","  MONTGOMERY"," 2020-01-01 @ 14:10:14"," 2020-01-01 "," 14:10:14","EMS"," HEAD INJURY"
"163",163,"SHANNONDELL DR & SHANNONDELL BLVD; LOWER PROVIDENCE; 2020-01-01 @ 14:06:21",19403,"Fire: FIRE ALARM","SHANNONDELL DR & SHANNONDELL BLVD"," LOWER PROVIDENCE"," 2020-01-01 @ 14:06:21"," 2020-01-01 "," 14:06:21","Fire"," FIRE ALARM"
"164",164,"SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; 2020-01-01 @ 14:13:57",19403,"EMS: CVA/STROKE","SHANNONDELL DR & SHANNONDELL BLVD","  LOWER PROVIDENCE"," 2020-01-01 @ 14:13:57"," 2020-01-01 "," 14:13:57","EMS"," CVA/STROKE"
"165",165,"MT MORO RD & OLD GULPH RD; LOWER MERION; 2020-01-01 @ 14:15:12",19085,"Fire: FIRE ALARM","MT MORO RD & OLD GULPH RD"," LOWER MERION"," 2020-01-01 @ 14:15:12"," 2020-01-01 "," 14:15:12","Fire"," FIRE ALARM"
"166",166,"SKIPPACK PIKE & MEADOWOOD DR;  WORCESTER; 2020-01-01 @ 14:19:43",19446,"EMS: FALL VICTIM","SKIPPACK PIKE & MEADOWOOD DR","  WORCESTER"," 2020-01-01 @ 14:19:43"," 2020-01-01 "," 14:19:43","EMS"," FALL VICTIM"
"167",167,"MT MORO RD & OLD GULPH RD; LOWER MERION; 2020-01-01 @ 14:28:17",19085,"Fire: FIRE ALARM","MT MORO RD & OLD GULPH RD"," LOWER MERION"," 2020-01-01 @ 14:28:17"," 2020-01-01 "," 14:28:17","Fire"," FIRE ALARM"
"168",168,"SALFORD ST & HARMON RD;  UPPER SALFORD; 2020-01-01 @ 14:28:18",19438,"EMS: FRACTURE","SALFORD ST & HARMON RD","  UPPER SALFORD"," 2020-01-01 @ 14:28:18"," 2020-01-01 "," 14:28:18","EMS"," FRACTURE"
"169",169,"RHOADS AVE & MONTGOMERY AVE;  DOUGLASS; 2020-01-01 @ 14:32:13",19512,"EMS: GENERAL WEAKNESS","RHOADS AVE & MONTGOMERY AVE","  DOUGLASS"," 2020-01-01 @ 14:32:13"," 2020-01-01 "," 14:32:13","EMS"," GENERAL WEAKNESS"
"170",170,"BETHLEHEM PIKE & NORTH WALES RD;  MONTGOMERY; 2020-01-01 @ 14:40:51",19454,"EMS: SYNCOPAL EPISODE","BETHLEHEM PIKE & NORTH WALES RD","  MONTGOMERY"," 2020-01-01 @ 14:40:51"," 2020-01-01 "," 14:40:51","EMS"," SYNCOPAL EPISODE"
"171",171,"TURNBERRY WAY & COWPATH RD;  FRANCONIA; 2020-01-01 @ 14:41:32",18964,"EMS: CARDIAC ARREST","TURNBERRY WAY & COWPATH RD","  FRANCONIA"," 2020-01-01 @ 14:41:32"," 2020-01-01 "," 14:41:32","EMS"," CARDIAC ARREST"
"172",172,"TURNBERRY WAY & COWPATH RD; FRANCONIA; 2020-01-01 @ 14:44:48",18964,"Fire: FIRE SPECIAL SERVICE","TURNBERRY WAY & COWPATH RD"," FRANCONIA"," 2020-01-01 @ 14:44:48"," 2020-01-01 "," 14:44:48","Fire"," FIRE SPECIAL SERVICE"
"173",173,"WALNUT ST & N EVANS ST; POTTSTOWN; 2020-01-01 @ 14:45:37",19464,"Traffic: VEHICLE ACCIDENT","WALNUT ST & N EVANS ST"," POTTSTOWN"," 2020-01-01 @ 14:45:37"," 2020-01-01 "," 14:45:37","Traffic"," VEHICLE ACCIDENT"
"174",174,"YORK RD & VISTA RD; JENKINTOWN; 2020-01-01 @ 14:53:47",19046,"Traffic: VEHICLE ACCIDENT","YORK RD & VISTA RD"," JENKINTOWN"," 2020-01-01 @ 14:53:47"," 2020-01-01 "," 14:53:47","Traffic"," VEHICLE ACCIDENT"
"175",175,"YORK RD & VISTA RD; JENKINTOWN; 2020-01-01 @ 14:54:45",19046,"Traffic: VEHICLE ACCIDENT","YORK RD & VISTA RD"," JENKINTOWN"," 2020-01-01 @ 14:54:45"," 2020-01-01 "," 14:54:45","Traffic"," VEHICLE ACCIDENT"
"176",176,"YORK RD & VISTA RD; JENKINTOWN; 2020-01-01 @ 14:52:49",19046,"Traffic: VEHICLE ACCIDENT","YORK RD & VISTA RD"," JENKINTOWN"," 2020-01-01 @ 14:52:49"," 2020-01-01 "," 14:52:49","Traffic"," VEHICLE ACCIDENT"
"177",177,"NOTTOWAY DR & DEAD END;  LOWER GWYNEDD; 2020-01-01 @ 14:56:43",NA,"EMS: FALL VICTIM","NOTTOWAY DR & DEAD END","  LOWER GWYNEDD"," 2020-01-01 @ 14:56:43"," 2020-01-01 "," 14:56:43","EMS"," FALL VICTIM"
