"","desc","zip","title","address","towns","dt"
"119","EASTON RD & ANDREA DR;  UPPER MORELAND; 2020-01-01 @ 11:34:44",19090,"EMS: CARDIAC EMERGENCY","EASTON RD & ANDREA DR","  UPPER MORELAND"," 2020-01-01 @ 11:34:44"
"120","LIEBERMAN DR & WELSH RD;  LOWER MORELAND; 2020-01-01 @ 11:38:36",19046,"EMS: CARDIAC EMERGENCY","LIEBERMAN DR & WELSH RD","  LOWER MORELAND"," 2020-01-01 @ 11:38:36"
"121","AIRY ST & MARCH ALY;  NORRISTOWN; 2020-01-01 @ 11:45:21",19401,"EMS: CARDIAC EMERGENCY","AIRY ST & MARCH ALY","  NORRISTOWN"," 2020-01-01 @ 11:45:21"
"122","LINCOLN AVE & WOOD ALY;  TELFORD; 2020-01-01 @ 11:47:52",18964,"EMS: FALL VICTIM","LINCOLN AVE & WOOD ALY","  TELFORD"," 2020-01-01 @ 11:47:52"
"123","PEEVY RD & WATER ST; UPPER HANOVER; 2020-01-01 @ 11:48:20",18070,"Fire: FIRE ALARM","PEEVY RD & WATER ST"," UPPER HANOVER"," 2020-01-01 @ 11:48:20"
"124","REDCOAT DR & PATRIOT WAY;  WHITEMARSH; 2020-01-01 @ 11:54:53",19031,"EMS: CARDIAC EMERGENCY","REDCOAT DR & PATRIOT WAY","  WHITEMARSH"," 2020-01-01 @ 11:54:53"
"125","BUCKMAN DR & MAURICE LN; HORSHAM; 2020-01-01 @ 11:57:52",19040,"Traffic: HAZARDOUS ROAD CONDITIONS","BUCKMAN DR & MAURICE LN"," HORSHAM"," 2020-01-01 @ 11:57:52"
"126","STAFFORD DR & PEN AMBLER RD;  LOWER GWYNEDD; 2020-01-01 @ 12:02:08",19002,"EMS: MEDICAL ALERT ALARM","STAFFORD DR & PEN AMBLER RD","  LOWER GWYNEDD"," 2020-01-01 @ 12:02:08"
"127","NATALIE LN & KENDRICK LN;  NORRISTOWN; 2020-01-01 @ 12:10:39",19401,"EMS: CVA/STROKE","NATALIE LN & KENDRICK LN","  NORRISTOWN"," 2020-01-01 @ 12:10:39"
"128","FAYETTE ST & E 4TH AVE;  CONSHOHOCKEN; 2020-01-01 @ 12:08:41",19428,"EMS: RESPIRATORY EMERGENCY","FAYETTE ST & E 4TH AVE","  CONSHOHOCKEN"," 2020-01-01 @ 12:08:41"
"129","PENLLYN PIKE & FOXFIELD RD;  LOWER GWYNEDD; 2020-01-01 @ 12:07:36",19002,"EMS: RESPIRATORY EMERGENCY","PENLLYN PIKE & FOXFIELD RD","  LOWER GWYNEDD"," 2020-01-01 @ 12:07:36"
"130","LESLEN LN & PARK AVE;  COLLEGEVILLE; 2020-01-01 @ 12:15:37",19426,"EMS: FALL VICTIM","LESLEN LN & PARK AVE","  COLLEGEVILLE"," 2020-01-01 @ 12:15:37"
"131","CITY AVE & GOLF RD;  LOWER MERION; 2020-01-01 @ 12:13:40",19131,"EMS: VEHICLE ACCIDENT","CITY AVE & GOLF RD","  LOWER MERION"," 2020-01-01 @ 12:13:40"
"132","CITY AVE & GOLF RD; LOWER MERION; 2020-01-01 @ 12:13:41",19131,"Traffic: VEHICLE ACCIDENT","CITY AVE & GOLF RD"," LOWER MERION"," 2020-01-01 @ 12:13:41"
"133","FOX HOUND DR & MARBLE HL; WHITEMARSH; 2020-01-01 @ 12:20:10",19444,"Fire: FIRE ALARM","FOX HOUND DR & MARBLE HL"," WHITEMARSH"," 2020-01-01 @ 12:20:10"
"134","TWIN SILO DR & MORRIS RD;  WHITPAIN; 2020-01-01 @ 12:21:11",19422,"EMS: HEAD INJURY","TWIN SILO DR & MORRIS RD","  WHITPAIN"," 2020-01-01 @ 12:21:11"
"135","JAMIE CT & SKIPPACK PIKE;  WHITPAIN; 2020-01-01 @ 12:24:12",19422,"EMS: ABDOMINAL PAINS","JAMIE CT & SKIPPACK PIKE","  WHITPAIN"," 2020-01-01 @ 12:24:12"
"136","COMMUNITY DR & DEAD END;  TOWAMENCIN; 2020-01-01 @ 12:23:32",NA,"EMS: SUBJECT IN PAIN","COMMUNITY DR & DEAD END","  TOWAMENCIN"," 2020-01-01 @ 12:23:32"
"137","FRETZ RD & SKIPPACK CREEK RD;  LOWER SALFORD; 2020-01-01 @ 12:26:44",18964,"EMS: SEIZURES","FRETZ RD & SKIPPACK CREEK RD","  LOWER SALFORD"," 2020-01-01 @ 12:26:44"
"138","3RD ST & HECTOR ALY;  TELFORD; 2020-01-01 @ 12:34:03",18969,"EMS: GENERAL WEAKNESS","3RD ST & HECTOR ALY","  TELFORD"," 2020-01-01 @ 12:34:03"
"139","RT422  & RAMP RT422 WB TO EGYPT RD; LOWER PROVIDENCE; 2020-01-01 @ 12:46:40",NA,"Traffic: VEHICLE ACCIDENT","RT422  & RAMP RT422 WB TO EGYPT RD"," LOWER PROVIDENCE"," 2020-01-01 @ 12:46:40"
"140","HORSHAM RD & DRESHER RD; HORSHAM; 2020-01-01 @ 12:52:14",19044,"Traffic: DISABLED VEHICLE","HORSHAM RD & DRESHER RD"," HORSHAM"," 2020-01-01 @ 12:52:14"
"141","JACKSON AVE & JENKINTOWN RD; ABINGTON; 2020-01-01 @ 13:02:47",19038,"Fire: FIRE ALARM","JACKSON AVE & JENKINTOWN RD"," ABINGTON"," 2020-01-01 @ 13:02:47"
"142","NORRISTOWN RD & TENNIS AVE;  LOWER GWYNEDD; 2020-01-01 @ 13:08:43",19002,"EMS: UNCONSCIOUS SUBJECT","NORRISTOWN RD & TENNIS AVE","  LOWER GWYNEDD"," 2020-01-01 @ 13:08:43"
"143","RENEL RD & VALLEY RD;  PLYMOUTH; 2020-01-01 @ 13:15:39",19462,"EMS: DEHYDRATION","RENEL RD & VALLEY RD","  PLYMOUTH"," 2020-01-01 @ 13:15:39"
"144","E MONTGOMERY AVE & N YORK RD; HATBORO; 2020-01-01 @ 13:13:34",19040,"Traffic: VEHICLE ACCIDENT","E MONTGOMERY AVE & N YORK RD"," HATBORO"," 2020-01-01 @ 13:13:34"
"145","SCHUYLKILL AVE & DEKALB ST;  NORRISTOWN; 2020-01-01 @ 13:18:41",19401,"EMS: MEDICAL ALERT ALARM","SCHUYLKILL AVE & DEKALB ST","  NORRISTOWN"," 2020-01-01 @ 13:18:41"
"146","LUXOR LN & KELLY DR; NORRISTOWN; 2020-01-01 @ 13:20:19",19401,"Fire: ELEVATOR EMERGENCY","LUXOR LN & KELLY DR"," NORRISTOWN"," 2020-01-01 @ 13:20:19"
"147","SCHUYLKILL EXPY & RAMP N GULPH RD TO I76 EB;  UPPER MERION; 2020-01-01 @ 13:17:01",NA,"EMS: VEHICLE ACCIDENT","SCHUYLKILL EXPY & RAMP N GULPH RD TO I76 EB","  UPPER MERION"," 2020-01-01 @ 13:17:01"
"148","SCHUYLKILL EXPY & RAMP N GULPH RD TO I76 EB; UPPER MERION; 2020-01-01 @ 13:16:11",NA,"Traffic: VEHICLE ACCIDENT","SCHUYLKILL EXPY & RAMP N GULPH RD TO I76 EB"," UPPER MERION"," 2020-01-01 @ 13:16:11"
"149","SCHUYLKILL EXPY & RAMP N GULPH RD TO I76 EB; UPPER MERION; 2020-01-01 @ 13:17:04",NA,"Traffic: VEHICLE ACCIDENT","SCHUYLKILL EXPY & RAMP N GULPH RD TO I76 EB"," UPPER MERION"," 2020-01-01 @ 13:17:04"
"150","SCHUYLKILL EXPY & RAMP RT202 TO I76 WB;  UPPER MERION; 2020-01-01 @ 13:17:01",NA,"EMS: VEHICLE ACCIDENT","SCHUYLKILL EXPY & RAMP RT202 TO I76 WB","  UPPER MERION"," 2020-01-01 @ 13:17:01"
"151","SCHUYLKILL EXPY & RAMP RT202 TO I76 WB; UPPER MERION; 2020-01-01 @ 13:16:11",NA,"Traffic: VEHICLE ACCIDENT","SCHUYLKILL EXPY & RAMP RT202 TO I76 WB"," UPPER MERION"," 2020-01-01 @ 13:16:11"
"152","SCHUYLKILL EXPY & RAMP RT202 TO I76 WB; UPPER MERION; 2020-01-01 @ 13:17:04",NA,"Traffic: VEHICLE ACCIDENT","SCHUYLKILL EXPY & RAMP RT202 TO I76 WB"," UPPER MERION"," 2020-01-01 @ 13:17:04"
"153","GERMANTOWN PIKE & BRIDLE PATH RD;  EAST NORRITON; 2020-01-01 @ 13:26:14",19403,"EMS: CARDIAC ARREST","GERMANTOWN PIKE & BRIDLE PATH RD","  EAST NORRITON"," 2020-01-01 @ 13:26:14"
"154","EDGE HILL RD & ROY AVE; ABINGTON; 2020-01-01 @ 13:28:07",19001,"Traffic: ROAD OBSTRUCTION","EDGE HILL RD & ROY AVE"," ABINGTON"," 2020-01-01 @ 13:28:07"
"155","VALLEY FORGE RD & GENERAL STEUBEN RD;  UPPER MERION; 2020-01-01 @ 13:38:30",19406,"EMS: UNCONSCIOUS SUBJECT","VALLEY FORGE RD & GENERAL STEUBEN RD","  UPPER MERION"," 2020-01-01 @ 13:38:30"
"156","UNION MEETING RD & HOOVER RD; WHITPAIN; 2020-01-01 @ 13:44:23",19422,"Traffic: ROAD OBSTRUCTION","UNION MEETING RD & HOOVER RD"," WHITPAIN"," 2020-01-01 @ 13:44:23"
"157","LINCOLN DR & LINCOLN DR;  UPPER DUBLIN; 2020-01-01 @ 13:49:19",19002,"EMS: SUBJECT IN PAIN","LINCOLN DR & LINCOLN DR","  UPPER DUBLIN"," 2020-01-01 @ 13:49:19"
"158","PONDVIEW DR & WIND RIPPLE CT;  LOWER SALFORD; 2020-01-01 @ 13:46:50",19438,"EMS: SUBJECT IN PAIN","PONDVIEW DR & WIND RIPPLE CT","  LOWER SALFORD"," 2020-01-01 @ 13:46:50"
"159","WESTMONT AVE & OAKDALE AVE;  HORSHAM; 2020-01-01 @ 13:56:45",19044,"EMS: CARDIAC ARREST","WESTMONT AVE & OAKDALE AVE","  HORSHAM"," 2020-01-01 @ 13:56:45"
"160","WALNUT ST & W PHILADELPHIA AVE;  BERKS COUNTY; 2020-01-01 @ 13:58:40",19512,"EMS: NAUSEA/VOMITING","WALNUT ST & W PHILADELPHIA AVE","  BERKS COUNTY"," 2020-01-01 @ 13:58:40"
"161","NORTH WALES RD & HANCOCK RD; UPPER GWYNEDD; 2020-01-01 @ 14:04:19",19454,"Traffic: VEHICLE ACCIDENT","NORTH WALES RD & HANCOCK RD"," UPPER GWYNEDD"," 2020-01-01 @ 14:04:19"
"162","HORSHAM RD & PHEASANT RUN;  MONTGOMERY; 2020-01-01 @ 14:10:14",18936,"EMS: HEAD INJURY","HORSHAM RD & PHEASANT RUN","  MONTGOMERY"," 2020-01-01 @ 14:10:14"
"163","SHANNONDELL DR & SHANNONDELL BLVD; LOWER PROVIDENCE; 2020-01-01 @ 14:06:21",19403,"Fire: FIRE ALARM","SHANNONDELL DR & SHANNONDELL BLVD"," LOWER PROVIDENCE"," 2020-01-01 @ 14:06:21"
"164","SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; 2020-01-01 @ 14:13:57",19403,"EMS: CVA/STROKE","SHANNONDELL DR & SHANNONDELL BLVD","  LOWER PROVIDENCE"," 2020-01-01 @ 14:13:57"
"165","MT MORO RD & OLD GULPH RD; LOWER MERION; 2020-01-01 @ 14:15:12",19085,"Fire: FIRE ALARM","MT MORO RD & OLD GULPH RD"," LOWER MERION"," 2020-01-01 @ 14:15:12"
"166","SKIPPACK PIKE & MEADOWOOD DR;  WORCESTER; 2020-01-01 @ 14:19:43",19446,"EMS: FALL VICTIM","SKIPPACK PIKE & MEADOWOOD DR","  WORCESTER"," 2020-01-01 @ 14:19:43"
"167","MT MORO RD & OLD GULPH RD; LOWER MERION; 2020-01-01 @ 14:28:17",19085,"Fire: FIRE ALARM","MT MORO RD & OLD GULPH RD"," LOWER MERION"," 2020-01-01 @ 14:28:17"
"168","SALFORD ST & HARMON RD;  UPPER SALFORD; 2020-01-01 @ 14:28:18",19438,"EMS: FRACTURE","SALFORD ST & HARMON RD","  UPPER SALFORD"," 2020-01-01 @ 14:28:18"
"169","RHOADS AVE & MONTGOMERY AVE;  DOUGLASS; 2020-01-01 @ 14:32:13",19512,"EMS: GENERAL WEAKNESS","RHOADS AVE & MONTGOMERY AVE","  DOUGLASS"," 2020-01-01 @ 14:32:13"
"170","BETHLEHEM PIKE & NORTH WALES RD;  MONTGOMERY; 2020-01-01 @ 14:40:51",19454,"EMS: SYNCOPAL EPISODE","BETHLEHEM PIKE & NORTH WALES RD","  MONTGOMERY"," 2020-01-01 @ 14:40:51"
"171","TURNBERRY WAY & COWPATH RD;  FRANCONIA; 2020-01-01 @ 14:41:32",18964,"EMS: CARDIAC ARREST","TURNBERRY WAY & COWPATH RD","  FRANCONIA"," 2020-01-01 @ 14:41:32"
"172","TURNBERRY WAY & COWPATH RD; FRANCONIA; 2020-01-01 @ 14:44:48",18964,"Fire: FIRE SPECIAL SERVICE","TURNBERRY WAY & COWPATH RD"," FRANCONIA"," 2020-01-01 @ 14:44:48"
"173","WALNUT ST & N EVANS ST; POTTSTOWN; 2020-01-01 @ 14:45:37",19464,"Traffic: VEHICLE ACCIDENT","WALNUT ST & N EVANS ST"," POTTSTOWN"," 2020-01-01 @ 14:45:37"
"174","YORK RD & VISTA RD; JENKINTOWN; 2020-01-01 @ 14:53:47",19046,"Traffic: VEHICLE ACCIDENT","YORK RD & VISTA RD"," JENKINTOWN"," 2020-01-01 @ 14:53:47"
"175","YORK RD & VISTA RD; JENKINTOWN; 2020-01-01 @ 14:54:45",19046,"Traffic: VEHICLE ACCIDENT","YORK RD & VISTA RD"," JENKINTOWN"," 2020-01-01 @ 14:54:45"
"176","YORK RD & VISTA RD; JENKINTOWN; 2020-01-01 @ 14:52:49",19046,"Traffic: VEHICLE ACCIDENT","YORK RD & VISTA RD"," JENKINTOWN"," 2020-01-01 @ 14:52:49"
"177","NOTTOWAY DR & DEAD END;  LOWER GWYNEDD; 2020-01-01 @ 14:56:43",NA,"EMS: FALL VICTIM","NOTTOWAY DR & DEAD END","  LOWER GWYNEDD"," 2020-01-01 @ 14:56:43"
"178","SUMNEYTOWN PIKE & N BETHLEHEM PIKE; LOWER GWYNEDD; 2020-01-01 @ 14:58:50",19002,"Traffic: VEHICLE ACCIDENT","SUMNEYTOWN PIKE & N BETHLEHEM PIKE"," LOWER GWYNEDD"," 2020-01-01 @ 14:58:50"
"179","DEKALB PIKE & BRANDYWINE LN;  UPPER MERION; 2020-01-01 @ 15:01:27",19406,"EMS: CARDIAC EMERGENCY","DEKALB PIKE & BRANDYWINE LN","  UPPER MERION"," 2020-01-01 @ 15:01:27"
"180","CAMP HILL RD & OFFICE CENTER DR;  UPPER DUBLIN; 2020-01-01 @ 15:04:34",19034,"EMS: GENERAL WEAKNESS","CAMP HILL RD & OFFICE CENTER DR","  UPPER DUBLIN"," 2020-01-01 @ 15:04:34"
"181","MARSHALL ST & HIGH ST;  NORRISTOWN; 2020-01-01 @ 15:09:22",19401,"EMS: FEVER","MARSHALL ST & HIGH ST","  NORRISTOWN"," 2020-01-01 @ 15:09:22"
"182","SOUTHERN AVE & S SPRING GARDEN ST;  AMBLER; 2020-01-01 @ 15:07:37",19002,"EMS: GENERAL WEAKNESS","SOUTHERN AVE & S SPRING GARDEN ST","  AMBLER"," 2020-01-01 @ 15:07:37"
"183","BEACON CT & CLAREMONT DR;  MONTGOMERY; 2020-01-01 @ 15:27:56",19446,"EMS: UNKNOWN MEDICAL EMERGENCY","BEACON CT & CLAREMONT DR","  MONTGOMERY"," 2020-01-01 @ 15:27:56"
"184","ROCK GLEN RD & WESTWOOD LN;  LOWER MERION; 2020-01-01 @ 15:28:38",19096,"EMS: SEIZURES","ROCK GLEN RD & WESTWOOD LN","  LOWER MERION"," 2020-01-01 @ 15:28:38"
"185","ST GEORGES RD & E MONTGOMERY AVE;  LOWER MERION; 2020-01-01 @ 15:33:22",19003,"EMS: GENERAL WEAKNESS","ST GEORGES RD & E MONTGOMERY AVE","  LOWER MERION"," 2020-01-01 @ 15:33:22"
"186","SURREY LN & EGYPT RD; LOWER PROVIDENCE; 2020-01-01 @ 15:43:51",19403,"Traffic: DISABLED VEHICLE","SURREY LN & EGYPT RD"," LOWER PROVIDENCE"," 2020-01-01 @ 15:43:51"
"187","ANNA LYNN LN & LINDSEY WAY; HORSHAM; 2020-01-01 @ 15:49:49",19044,"Fire: FIRE ALARM","ANNA LYNN LN & LINDSEY WAY"," HORSHAM"," 2020-01-01 @ 15:49:49"
"188","THE FAIRWAY  & RYDAL RD;  ABINGTON; 2020-01-01 @ 15:49:08",19046,"EMS: FALL VICTIM","THE FAIRWAY  & RYDAL RD","  ABINGTON"," 2020-01-01 @ 15:49:08"
"189","APPLEGATE LN & YORKSHIRE RD; DELAWARE COUNTY; 2020-01-01 @ 15:53:30",19010,"Fire: FIRE ALARM","APPLEGATE LN & YORKSHIRE RD"," DELAWARE COUNTY"," 2020-01-01 @ 15:53:30"
"190","SUSQUEHANNA RD & CINNAMON CIR; UPPER DUBLIN; 2020-01-01 @ 15:54:59",19025,"Traffic: ROAD OBSTRUCTION","SUSQUEHANNA RD & CINNAMON CIR"," UPPER DUBLIN"," 2020-01-01 @ 15:54:59"
"191","MORRIS RD & HENNING WAY; TOWAMENCIN; 2020-01-01 @ 15:52:21",19446,"Traffic: VEHICLE ACCIDENT","MORRIS RD & HENNING WAY"," TOWAMENCIN"," 2020-01-01 @ 15:52:21"
"192","BIG RD & N CHARLOTTE ST; NEW HANOVER; 2020-01-01 @ 15:52:04",19525,"Traffic: VEHICLE ACCIDENT","BIG RD & N CHARLOTTE ST"," NEW HANOVER"," 2020-01-01 @ 15:52:04"
"193","BIG RD;  NEW HANOVER; 2020-01-01 @ 15:57:43",NA,"EMS: VEHICLE ACCIDENT","BIG RD","  NEW HANOVER"," 2020-01-01 @ 15:57:43"
"194","MORRIS RD & HENNING WAY;  TOWAMENCIN; 2020-01-01 @ 15:56:01",19446,"EMS: VEHICLE ACCIDENT","MORRIS RD & HENNING WAY","  TOWAMENCIN"," 2020-01-01 @ 15:56:01"
"195","BIG RD; NEW HANOVER; 2020-01-01 @ 15:57:36",NA,"Fire: VEHICLE ACCIDENT","BIG RD"," NEW HANOVER"," 2020-01-01 @ 15:57:36"
"196","MAIN ST & WOODLAND DR;  LANSDALE; 2020-01-01 @ 16:03:08",19446,"EMS: CARDIAC EMERGENCY","MAIN ST & WOODLAND DR","  LANSDALE"," 2020-01-01 @ 16:03:08"
"197","PERKIOMEN AVE & 3RD ST;  SCHWENKSVILLE; 2020-01-01 @ 16:09:01",19473,"EMS: DIABETIC EMERGENCY","PERKIOMEN AVE & 3RD ST","  SCHWENKSVILLE"," 2020-01-01 @ 16:09:01"
"198","BYBERRY RD & VILLAGE CIR;  UPPER MORELAND; 2020-01-01 @ 16:07:28",19040,"EMS: GENERAL WEAKNESS","BYBERRY RD & VILLAGE CIR","  UPPER MORELAND"," 2020-01-01 @ 16:07:28"
"199","CROSS RD;  UPPER POTTSGROVE; 2020-01-01 @ 16:15:07",19525,"EMS: CARDIAC ARREST","CROSS RD","  UPPER POTTSGROVE"," 2020-01-01 @ 16:15:07"
"200","COUNTY LINE RD & TREWIGTOWN RD;  HATFIELD TOWNSHIP; 2020-01-01 @ 16:13:59",19440,"EMS: HEAD INJURY","COUNTY LINE RD & TREWIGTOWN RD","  HATFIELD TOWNSHIP"," 2020-01-01 @ 16:13:59"
"201","CROSS RD; UPPER POTTSGROVE; 2020-01-01 @ 16:15:24",19525,"Fire: CARDIAC ARREST","CROSS RD"," UPPER POTTSGROVE"," 2020-01-01 @ 16:15:24"
"202","DISCOVERY DR & WALNUT ST; HATFIELD TOWNSHIP; 2020-01-01 @ 16:23:06",NA,"Fire: FIRE ALARM","DISCOVERY DR & WALNUT ST"," HATFIELD TOWNSHIP"," 2020-01-01 @ 16:23:06"
"203","WEST AVE & GREENWOOD AVE; JENKINTOWN; 2020-01-01 @ 16:31:36",19046,"Traffic: VEHICLE ACCIDENT","WEST AVE & GREENWOOD AVE"," JENKINTOWN"," 2020-01-01 @ 16:31:36"
"204","LINCOLN DR & LINCOLN DR;  UPPER DUBLIN; 2020-01-01 @ 16:36:21",19002,"EMS: CARDIAC EMERGENCY","LINCOLN DR & LINCOLN DR","  UPPER DUBLIN"," 2020-01-01 @ 16:36:21"
"205","E MAIN ST;  NORRISTOWN; 2020-01-01 @ 16:40:34",NA,"EMS: FALL VICTIM","E MAIN ST","  NORRISTOWN"," 2020-01-01 @ 16:40:34"
"206","SUMNEYTOWN PIKE; LOWER GWYNEDD; 2020-01-01 @ 16:42:39",NA,"Fire: ELECTRICAL FIRE OUTSIDE","SUMNEYTOWN PIKE"," LOWER GWYNEDD"," 2020-01-01 @ 16:42:39"
"207","E MAIN ST;  NORRISTOWN; 2020-01-01 @ 16:40:34",NA,"EMS: FALL VICTIM","E MAIN ST","  NORRISTOWN"," 2020-01-01 @ 16:40:34"
"208","W MAIN ST;  WEST NORRITON; 2020-01-01 @ 16:40:34",NA,"EMS: FALL VICTIM","W MAIN ST","  WEST NORRITON"," 2020-01-01 @ 16:40:34"
"209","CASTELLO AVE & DOROTHY ST;  UPPER MORELAND; 2020-01-01 @ 16:48:12",19040,"EMS: RESPIRATORY EMERGENCY","CASTELLO AVE & DOROTHY ST","  UPPER MORELAND"," 2020-01-01 @ 16:48:12"
"210","LANCASTER AVE & CHATHAM RD;  LOWER MERION; 2020-01-01 @ 16:52:33",19003,"EMS: MEDICAL ALERT ALARM","LANCASTER AVE & CHATHAM RD","  LOWER MERION"," 2020-01-01 @ 16:52:33"
"211","MORELAND RD & EASTON RD;  ABINGTON; 2020-01-01 @ 17:09:01",19090,"EMS: FALL VICTIM","MORELAND RD & EASTON RD","  ABINGTON"," 2020-01-01 @ 17:09:01"
"212","JOSHUA RD & REBEL RD;  WHITEMARSH; 2020-01-01 @ 17:07:30",19462,"EMS: RESPIRATORY EMERGENCY","JOSHUA RD & REBEL RD","  WHITEMARSH"," 2020-01-01 @ 17:07:30"
"213","2ND AVE AND 3RD AVE;  LOWER FREDERICK; 2020-01-01 @ 17:11:56",19473,"EMS: ALTERED MENTAL STATUS","2ND AVE & 3RD AVE","  LOWER FREDERICK"," 2020-01-01 @ 17:11:56"
"214","STANBRIDGE ST & DOGWOOD LN;  EAST NORRITON; 2020-01-01 @ 17:22:03",19401,"EMS: GENERAL WEAKNESS","STANBRIDGE ST & DOGWOOD LN","  EAST NORRITON"," 2020-01-01 @ 17:22:03"
"215","2ND AVE & 3RD AVE; LOWER FREDERICK; 2020-01-01 @ 17:28:04",19473,"Fire: FIRE SPECIAL SERVICE","2ND AVE & 3RD AVE"," LOWER FREDERICK"," 2020-01-01 @ 17:28:04"
"216","MAIN ST & LINFIELD TRAPPE RD;  UPPER PROVIDENCE; 2020-01-01 @ 17:26:00",19426,"EMS: RESPIRATORY EMERGENCY","MAIN ST & LINFIELD TRAPPE RD","  UPPER PROVIDENCE"," 2020-01-01 @ 17:26:00"
"217","KNIGHTS CREST CT;  FRANCONIA; 2020-01-01 @ 17:27:18",18964,"EMS: ABDOMINAL PAINS","KNIGHTS CREST CT","  FRANCONIA"," 2020-01-01 @ 17:27:18"
"218","CHESTNUT GROVE RD & KUMMERER RD;  UPPER POTTSGROVE; 2020-01-01 @ 17:30:22",19464,"EMS: CARDIAC ARREST","CHESTNUT GROVE RD & KUMMERER RD","  UPPER POTTSGROVE"," 2020-01-01 @ 17:30:22"
"219","CHESTNUT GROVE RD & KUMMERER RD; UPPER POTTSGROVE; 2020-01-01 @ 17:30:56",19464,"Fire: CARDIAC ARREST","CHESTNUT GROVE RD & KUMMERER RD"," UPPER POTTSGROVE"," 2020-01-01 @ 17:30:56"
"220","LLANFAIR RD;  LOWER MERION; 2020-01-01 @ 17:34:02",19003,"EMS: VEHICLE ACCIDENT","LLANFAIR RD","  LOWER MERION"," 2020-01-01 @ 17:34:02"
"221","LLANFAIR RD & E MONTGOMERY AVE; LOWER MERION; 2020-01-01 @ 17:34:08",19003,"Traffic: VEHICLE ACCIDENT","LLANFAIR RD & E MONTGOMERY AVE"," LOWER MERION"," 2020-01-01 @ 17:34:08"
"222","LLANFAIR RD & E MONTGOMERY AVE; LOWER MERION; 2020-01-01 @ 17:34:20",19003,"Traffic: VEHICLE ACCIDENT","LLANFAIR RD & E MONTGOMERY AVE"," LOWER MERION"," 2020-01-01 @ 17:34:20"
"223","EVERGREEN AVE & MONTGOMERY AVE;  SPRINGFIELD; 2020-01-01 @ 17:40:03",19038,"EMS: CARDIAC EMERGENCY","EVERGREEN AVE & MONTGOMERY AVE","  SPRINGFIELD"," 2020-01-01 @ 17:40:03"
"224","PAYNE RD & SWAMP CREEK RD;  MARLBOROUGH; 2020-01-01 @ 17:38:25",18054,"EMS: FEVER","PAYNE RD & SWAMP CREEK RD","  MARLBOROUGH"," 2020-01-01 @ 17:38:25"
"225","PENNSYLVANIA TPKE & RAMP I476 NB TO I276 EB; WHITEMARSH; 2020-01-01 @ 17:39:03",NA,"Traffic: DISABLED VEHICLE","PENNSYLVANIA TPKE & RAMP I476 NB TO I276 EB"," WHITEMARSH"," 2020-01-01 @ 17:39:03"
"226","DEKALB PIKE & PLYMOUTH RD;  LOWER GWYNEDD; 2020-01-01 @ 17:41:15",19002,"EMS: HEAD INJURY","DEKALB PIKE & PLYMOUTH RD","  LOWER GWYNEDD"," 2020-01-01 @ 17:41:15"
"227","THE FAIRWAY  AND RYDAL RD;  ABINGTON; 2020-01-01 @ 17:43:53",19046,"EMS: CVA/STROKE","THE FAIRWAY  & RYDAL RD","  ABINGTON"," 2020-01-01 @ 17:43:53"
"228","GERMANTOWN PIKE & HANNAH AVE;  EAST NORRITON; 2020-01-01 @ 17:50:31",19401,"EMS: FALL VICTIM","GERMANTOWN PIKE & HANNAH AVE","  EAST NORRITON"," 2020-01-01 @ 17:50:31"
"229","VAN BUREN WALK & HONEY RUN RD;  UPPER DUBLIN; 2020-01-01 @ 17:48:28",19002,"EMS: MEDICAL ALERT ALARM","VAN BUREN WALK & HONEY RUN RD","  UPPER DUBLIN"," 2020-01-01 @ 17:48:28"
"230","N 6TH AVE & MAIN ST; ROYERSFORD; 2020-01-01 @ 17:49:59",19468,"Traffic: VEHICLE ACCIDENT","N 6TH AVE & MAIN ST"," ROYERSFORD"," 2020-01-01 @ 17:49:59"
"231","WALNUT ST & MOORE ST;  NORRISTOWN; 2020-01-01 @ 17:53:48",19401,"EMS: SYNCOPAL EPISODE","WALNUT ST & MOORE ST","  NORRISTOWN"," 2020-01-01 @ 17:53:48"
"232","HORSHAM RD & NORRISTOWN RD;  HORSHAM; 2020-01-01 @ 17:53:16",19044,"EMS: UNCONSCIOUS SUBJECT","HORSHAM RD & NORRISTOWN RD","  HORSHAM"," 2020-01-01 @ 17:53:16"
"233","HORSHAM RD & NORRISTOWN RD; HORSHAM; 2020-01-01 @ 18:05:11",19044,"Fire: S/B AT HELICOPTER LANDING","HORSHAM RD & NORRISTOWN RD"," HORSHAM"," 2020-01-01 @ 18:05:11"
"234","STONEBRIDGE RD & SUMNEYTOWN PIKE;  LOWER GWYNEDD; 2020-01-01 @ 18:06:13",19002,"EMS: ALLERGIC REACTION","STONEBRIDGE RD & SUMNEYTOWN PIKE","  LOWER GWYNEDD"," 2020-01-01 @ 18:06:13"
"235","BARREN HILL RD & RIVER RD;  WHITEMARSH; 2020-01-01 @ 18:11:13",19428,"EMS: FALL VICTIM","BARREN HILL RD & RIVER RD","  WHITEMARSH"," 2020-01-01 @ 18:11:13"
"236","HIGH ST & S PARK RD; LOWER POTTSGROVE; 2020-01-01 @ 18:15:10",19464,"Fire: FIRE INVESTIGATION","HIGH ST & S PARK RD"," LOWER POTTSGROVE"," 2020-01-01 @ 18:15:10"
