desc,zip,title
"7/4/2019 17:16, PENLLYN BLUE BELL PIKE & BEALE RD, WHITPAIN, Station 33",19422,Fire: FIRE ALARM
"7/4/2019 17:21, PENLLYN PIKE & GYPSY HILL RD, LOWER GWYNEDD, Station 7",19422,Fire: FIRE ALARM
"7/4/2019 17:29, HIGH ST & MANATAWNY ST, POTTSTOWN, Station 69",19464,Fire: RESCUE - WATER
"7/4/2019 17:34, GREENFIELD AVE & W LANCASTER AVE, LOWER MERION, Station 25",19003,Fire: FIRE ALARM
"7/4/2019 17:39, E LANCASTER AVE, DELAWARE COUNTY, Station 23",NA,Fire: ELECTRICAL FIRE OUTSIDE
"7/4/2019 17:49, TIMOTHY CIR & ENCAMPMENT PL, UPPER MERION, Station 48",19087,Fire: FIRE ALARM
"7/4/2019 18:28, GRAVEL PIKE & MAIN ST, UPPER HANOVER, Station 38",18070,Fire: CARDIAC ARREST
"7/4/2019 18:31, E SPRING AVE, LOWER MERION, Station 25",19003,Fire: UNKNOWN TYPE FIRE
"7/4/2019 18:58, SOUTH ST & AMANDA SMITH DR, POTTSTOWN, Station 69",19464,Fire: FIRE ALARM
"7/4/2019 19:00, 2ND ST & HIGHLAND MANOR DR, SCHWENKSVILLE, Station 73",19473,Fire: FIRE INVESTIGATION
"7/4/2019 19:18, FAYETTE ST & E 1ST AVE, CONSHOHOCKEN, Station 35",19428,Fire: FIRE ALARM
"7/4/2019 19:45, E WYNNEWOOD RD, NARBERTH, Station 26",NA,Fire: UNKNOWN TYPE FIRE
"7/4/2019 20:11, SHOEMAKER RD, POTTSTOWN, Station 69",19464,Fire: VEHICLE FIRE
"7/4/2019 20:31, CATHCART RD & BALSAM WAY, WHITPAIN, Station 33",19422,Fire: FIRE ALARM
"7/4/2019 20:55, RIDGE PIKE & SUNSET RD, LIMERICK, Station 54",19468,Fire: FIRE SPECIAL SERVICE
"7/4/2019 20:56, BROOKVIEW PL & ASHBOURNE RD, CHELTENHAM, Station 3",19027,Fire: FIRE ALARM
"7/4/2019 21:00, BROOK CIR, MONTGOMERY, Station 18",19446,Fire: TRASH/DUMPSTER FIRE
"7/4/2019 21:18, SPRUCE ST & OAK ST, POTTSTOWN, Station 69",19464,Fire: FIRE ALARM
"7/4/2019 21:00, BROOK CIR & CLAREMONT DR, MONTGOMERY, Station 18",19446,Fire: TRASH/DUMPSTER FIRE
"7/4/2019 21:42, PARTRIDGE LN & N ITHAN AVE, LOWER MERION, Station 23",19010,Fire: FIRE ALARM
"7/4/2019 21:54, ELIZABETHS CT & HEMMINGWAY DR, MONTGOMERY, Station 18",19454,Fire: TRASH/DUMPSTER FIRE
"7/4/2019 22:11, MYRTLE AVE & ELM AVE, CHELTENHAM, Station 4",19012,Fire: TRASH/DUMPSTER FIRE
"7/4/2019 22:29, SUMMIT AVE & CEDAR AVE, UPPER MORELAND, Station 10",19090,Fire: BUILDING FIRE
"7/4/2019 22:28, LOWER STATE RD & SQUIRE DR, HORSHAM, Station 15",19002,Fire: VEHICLE FIRE
"7/4/2019 22:34, ELROY RD & HERTFORD DR, HATFIELD TOWNSHIP, Station 17",19440,Fire: TRASH/DUMPSTER FIRE
"7/4/2019 22:41, BLAKE AVE & HUNTINGDON PIKE, ROCKLEDGE, Station 9",19046,Fire: BUILDING FIRE
"7/4/2019 22:44, ROCK GLEN DR & POWDER MILL LN, LOWER MERION, Station 21",19096,Fire: TRASH/DUMPSTER FIRE
"7/4/2019 22:46, EASTON RD & PLEASANT AVE, ABINGTON, Station 300",19038,Fire: FIRE INVESTIGATION
"7/4/2019 23:03, WASHINGTON LN & FROG HOLLOW RD, ABINGTON, Station 200",19046,Fire: FIRE ALARM
"7/4/2019 23:21, CRESSON BLVD & EGYPT RD, UPPER PROVIDENCE, Station 99",19426,Fire: FIRE ALARM
"7/4/2019 23:47, FAIRFIELD DR & FARMAR LN, WHITEMARSH, Station 29",19031,Fire: VEHICLE FIRE
"7/5/2019 0:54, MULBERRY LN & WALDRON PARK DR, LOWER MERION, Station 25",19041,Fire: FIRE ALARM
"7/5/2019 1:11, KINGWOOD RD, UPPER MERION, Station 47",19406,Fire: TRASH/DUMPSTER FIRE
"7/5/2019 1:11, KINGWOOD RD & LONG RD, UPPER MERION, Station 47",19406,Fire: TRASH/DUMPSTER FIRE
"7/5/2019 1:39, THE FAIRWAY  & RYDAL RD, ABINGTON, Station 100",19046,Fire: FIRE SPECIAL SERVICE
"7/5/2019 2:31, SCHUYLKILL EXPY & RR UNDERPASS, LOWER MERION, Station 22",NA,Fire: VEHICLE ACCIDENT
"7/5/2019 2:31, SCHUYLKILL EXPY & RIGHTERS FERRY RD UNDERPASS, LOWER MERION, Station 22",NA,Fire: VEHICLE ACCIDENT
"7/5/2019 3:18, BALA AVE & CYNWYD RD, LOWER MERION, Station 28",19004,Fire: FIRE ALARM
"7/5/2019 5:19, GODDARD BLVD & SOMERSET PL, UPPER MERION, Station 47",19406,Fire: ELECTRICAL FIRE OUTSIDE
"7/5/2019 6:23, CONSHOHOCKEN STATE RD & SCHUYLKILL EXPY OVERPASS, WEST CONSHOHOCKEN, Station 39",NA,Fire: FIRE ALARM
"7/5/2019 8:14, KING ST & MANATAWNY ST, POTTSTOWN, Station 69",19464,Fire: FIRE INVESTIGATION
"7/5/2019 8:56, TOURNAMENT DR & RIDGEVIEW DR, HORSHAM, Station 15",19044,Fire: FIRE ALARM
"7/5/2019 8:57, NOBLE ST & W LAFAYETTE ST, NORRISTOWN, Station 27",19401,Fire: FIRE ALARM
"7/5/2019 9:07, VALLEY FORGE RD & SUMNEYTOWN PIKE, TOWAMENCIN, Station 76",19446,Fire: FIRE ALARM
"7/5/2019 9:23, RIGHTERS MILL RD & MILL CREEK RD, LOWER MERION, Station 26",19035,Fire: FIRE ALARM
"7/5/2019 9:52, MONTGOMERY AVE & VALLEY RD, LOWER MERION, Station 25",19003,Fire: ELEVATOR EMERGENCY
"7/5/2019 9:56, OLD YORK RD & BERRELL AVE, ABINGTON, Station 100",19001,Fire: FIRE ALARM
"7/5/2019 10:48, BYBERRY RD & MEYER LN, UPPER MORELAND, Station 10",19040,Fire: FIRE ALARM
"7/5/2019 10:51, HALE ST & MASTER ST, POTTSTOWN, Station 69",19464,Fire: FIRE ALARM
"7/5/2019 10:54, PORTLAND RD & BALLIGOMINGO RD, WEST CONSHOHOCKEN, Station 39",19428,Fire: ELECTRICAL FIRE OUTSIDE
"7/5/2019 10:57, CHELSEA RD & CEDAR LN, CHELTENHAM, Station 2",19027,Fire: FIRE SPECIAL SERVICE
"7/5/2019 10:54, SWEDELAND RD & RENAISSANCE BLVD, UPPER MERION, Station 39",19406,Fire: ELECTRICAL FIRE OUTSIDE
"7/5/2019 11:17, QUINTER ST, WEST POTTSGROVE, Station 57",19464,Fire: VEHICLE ACCIDENT
"7/5/2019 11:29, MARILYN DR & DIANE AVE, HORSHAM, Station 15",19040,Fire: VEHICLE FIRE
"7/5/2019 12:07, BRANDYWINE DR & HUNT DR, HORSHAM, Station 15",19044,Fire: CARDIAC ARREST
"7/5/2019 12:08, CLEARFIELD AVE, LOWER PROVIDENCE, Station 53",19403,Fire: BUILDING FIRE
"7/5/2019 12:08, CLEARFIELD AVE & BELMONT AVE, LOWER PROVIDENCE, Station 53",19403,Fire: BUILDING FIRE
"7/5/2019 12:24, WASHINGTON LN & TOWNSHIP LINE RD, JENKINTOWN, Station 96",19095,Fire: FIRE INVESTIGATION
"7/5/2019 12:44, WILLOW ST & PROSPECT ST, UPPER POTTSGROVE, Station 79",19464,Fire: VEHICLE ACCIDENT
"7/5/2019 12:53, EASTON RD & GREENWOOD AVE, CHELTENHAM, Station 1",19095,Fire: FIRE ALARM
"7/5/2019 12:44, WILLOW ST, UPPER POTTSGROVE, Station 79",19464,Fire: VEHICLE ACCIDENT
"7/5/2019 13:13, BETHLEHEM PIKE & TAYLOR RD, MONTGOMERY, Station 18",19446,Fire: FIRE ALARM
"7/5/2019 13:15, OAK CREEK DR & NEIFFER RD, LIMERICK, Station 54",19468,Fire: FIRE INVESTIGATION
"7/5/2019 13:36, CONSHOHOCKEN STATE RD & SCHUYLKILL EXPY OVERPASS, WEST CONSHOHOCKEN, Station 39",NA,Fire: FIRE ALARM
"7/5/2019 13:53, TREVOR LN & LLANDRILLO RD, LOWER MERION, Station 28",19004,Fire: FIRE ALARM
"7/5/2019 14:13, BETHLEHEM PIKE & LOCH ALSH AVE, UPPER DUBLIN, Station 88",19002,Fire: FIRE ALARM
"7/5/2019 15:35, LINFIELD TRAPPE RD, LIMERICK, Station 51",19468,Fire: VEHICLE ACCIDENT
"7/5/2019 15:33, SCHUYLKILL EXPY EB, LOWER MERION, Station 22",NA,Fire: VEHICLE ACCIDENT
"7/5/2019 15:47, HORSHAM RD & SKROBUL RD, UPPER MORELAND, Station 10",19040,Fire: FIRE ALARM
"7/5/2019 16:00, CHELTENHAM AVE & 79TH AVE, CHELTENHAM, Station 2",19150,Fire: VEHICLE ACCIDENT
"7/5/2019 16:36, VAN BUREN AVE & JEFFERSON AVE, LOWER PROVIDENCE, Station 53",19403,Fire: FIRE INVESTIGATION
"7/5/2019 16:50, GODDARD BLVD & VALLEY GREEN LN, UPPER MERION, Station 47",19406,Fire: FIRE SPECIAL SERVICE
"7/5/2019 16:52, W WELSH RD, LOWER GWYNEDD, Station 62",19002,Fire: VEHICLE ACCIDENT
"7/5/2019 17:42, SENTINEL RDG & PATRIOTS LN, WEST NORRITON, Station 46",19403,Fire: APPLIANCE FIRE
"7/5/2019 17:58, MORELAND RD & LAWNTON RD, UPPER MORELAND, Station 10",19090,Fire: FIRE ALARM
"7/5/2019 17:59, SPRUCE RD & WILLOW LN, WHITEMARSH, Station 29",19002,Fire: FIRE ALARM
"7/5/2019 18:08, 4TH ST & GREEN ST, BRIDGEPORT, Station 31",19405,Fire: ELECTRICAL FIRE OUTSIDE
"7/5/2019 18:21, WOODGATE CIR & HI VUE RD, LOWER PROVIDENCE, Station 53",19426,Fire: BUILDING FIRE
"7/5/2019 18:29, CONSTITUTION DR & KNOX DR, UPPER PROVIDENCE, Station 34",19426,Fire: FIRE ALARM
"7/5/2019 18:48, WOOD TOR CIR & FLETCHER RD, UPPER MERION, Station 47",19087,Fire: FIRE ALARM
"7/5/2019 18:55, 4TH ST & GREEN ST, BRIDGEPORT, Station 31",19405,Fire: ELECTRICAL FIRE OUTSIDE
"7/5/2019 18:55, BROAD ST & N SCHOOL LN, SOUDERTON, Station 74",18964,Fire: FIRE ALARM
"7/5/2019 19:06, IRENE CT & LAURA LN, UPPER POTTSGROVE, Station 79",19464,Fire: CARDIAC ARREST
"7/5/2019 19:19, BEAN RD, WORCESTER, Station 83",19403,Fire: FIRE POLICE NEEDED
"7/5/2019 19:38, HORIZON DR & RENAISSANCE BLVD, UPPER MERION, Station 48",19406,Fire: TRASH/DUMPSTER FIRE
"7/5/2019 19:38, FEHELEY DR & E CHURCH RD, UPPER MERION, Station 48",19406,Fire: TRASH/DUMPSTER FIRE
"7/5/2019 20:31, MAYFLOWER LN & FOXGLOVE LN, LOWER MERION, Station 26",19096,Fire: CARBON MONOXIDE DETECTOR
"7/5/2019 20:49, LEWIS RD & WOODLAND RD, ABINGTON, Station 100",19046,Fire: ELECTRICAL FIRE OUTSIDE
"7/5/2019 21:27, DEKALB ST & E MARSHALL ST, NORRISTOWN, Station 27",19401,Fire: ELECTRICAL FIRE OUTSIDE
"7/5/2019 21:28, HERITAGE DR & CREEKSIDE DR, LOWER POTTSGROVE, Station 58",19464,Fire: FIRE ALARM
"7/5/2019 22:04, INDUSTRIAL HWY, LOWER POTTSGROVE, Station 58",19464,Fire: VEHICLE ACCIDENT
"7/5/2019 22:20, MITCHELL CT & DEAD END, WHITEMARSH, Station 29",19444,Fire: TRASH/DUMPSTER FIRE
"7/5/2019 22:20, RIDGE PIKE & GOWAN LN, WHITEMARSH, Station 29",19444,Fire: TRASH/DUMPSTER FIRE
"7/5/2019 23:19, KOFFEL RD & SNOWBALL DR, HATFIELD TOWNSHIP, Station 17",19440,Fire: FIRE ALARM
"7/5/2019 23:20, JUNIPER ST, NORRISTOWN, Station 27",19401,Fire: UNKNOWN TYPE FIRE
"7/5/2019 23:52, CRICKET AVE & CRICKET TER, LOWER MERION, Station 25",19003,Fire: FIRE ALARM
"7/6/2019 0:41, KING ST & PENN ST, POTTSTOWN, Station 69",19464,Fire: FIRE ALARM
"7/6/2019 0:54, WAVERLY RD & YOUNGS FORD RD, LOWER MERION, Station 24",19035,Fire: FIRE ALARM
"7/6/2019 0:58, HALE ST & GRACE ST, POTTSTOWN, Station 69",19464,Fire: CARDIAC ARREST
"7/6/2019 1:46, 5TH ST & JOHNSON ST, POTTSTOWN, Station 69",19464,Fire: FIRE INVESTIGATION
"7/6/2019 2:05, TIMBER DR & TIMBER CIR, UPPER MERION, Station 47",19087,Fire: FIRE ALARM
"7/6/2019 2:35, RT422 BYP & S PLEASANTVIEW RD OVERPASS, LOWER POTTSGROVE, Station 58",NA,Fire: VEHICLE ACCIDENT
"7/6/2019 3:38, LEMON ST & RICE ST, WEST POTTSGROVE, Station 57",19464,Fire: FIRE SPECIAL SERVICE
"7/6/2019 4:32, BETHLEHEM PIKE & E WISSAHICKON AVE, SPRINGFIELD, Station 6",19031,Fire: FIRE ALARM
"7/6/2019 4:42, COLLEGEVILLE RD, SKIPPACK, Station 86",NA,Fire: ELECTRICAL FIRE OUTSIDE
"7/6/2019 4:42, HECKLER RD & COLLEGEVILLE RD, SKIPPACK, Station 86",19426,Fire: ELECTRICAL FIRE OUTSIDE
"7/6/2019 5:10, EASTPORT WAY & ASHLAND DR, SKIPPACK, Station 86",19438,Fire: CARBON MONOXIDE DETECTOR
"7/6/2019 6:47, STONE RIDGE DR & NORRIS HALL LN, WEST NORRITON, Station 46",19403,Fire: CARBON MONOXIDE DETECTOR
"7/6/2019 7:58, WASHINGTON AVE & HAMILTON AVE, ABINGTON, Station 500",19090,Fire: FIRE INVESTIGATION
"7/6/2019 8:02, EASTON RD & CASTLEWOOD RD, ABINGTON, Station 300",19038,Fire: FIRE ALARM
"7/6/2019 8:21, BEIDLER RD & VANDENBURG RD, UPPER MERION, Station 47",19406,Fire: FIRE ALARM
"7/6/2019 8:30, KIMBERLY DR & KRISTIN CT, EAST NORRITON, Station 61",19401,Fire: FIRE ALARM
"7/6/2019 9:03, MILL RD & LAURIER PL, DELAWARE COUNTY, Station 23",19010,Fire: ELEVATOR EMERGENCY
"7/6/2019 10:19, BUCKMAN DR & MAURICE LN, HORSHAM, Station 15",19040,Fire: FIRE ALARM
"7/6/2019 10:50, PENMORE PL & HUNT CLUB DR, UPPER PROVIDENCE, Station 99",19426,Fire: VEHICLE ACCIDENT
"7/6/2019 11:33, LORI LN & DEAD END, UPPER MERION, Station 48",NA,Fire: FIRE ALARM
"7/6/2019 11:59, FITZWATERTOWN RD, UPPER MORELAND, Station 10",19090,Fire: VEHICLE ACCIDENT
"7/6/2019 12:04, SKIPPACK PIKE, SKIPPACK, Station 86",NA,Fire: ELECTRICAL FIRE OUTSIDE
"7/6/2019 12:53, BRYN MAWR AVE & MONTGOMERY AVE, LOWER MERION, Station 28",19072,Fire: FIRE ALARM
"7/6/2019 13:00, MONK RD & BEAUMONT DR, LOWER MERION, Station 24",19035,Fire: FIRE ALARM
"7/6/2019 13:07, RIGHTERS MILL RD & N WOODBINE AVE, LOWER MERION, Station 28",19072,Fire: FIRE ALARM
"7/6/2019 13:17, BLACK ROCK RD & S TRAPPE RD, UPPER PROVIDENCE, Station 98",19468,Fire: FIRE ALARM
"7/6/2019 13:36, BETHLEHEM PIKE & WEISS AVE, SPRINGFIELD, Station 6",19031,Fire: FIRE ALARM
"7/6/2019 14:22, ENFIELD RD & KINGSTON RD, SPRINGFIELD, Station 700",19075,Fire: APPLIANCE FIRE
"7/6/2019 14:26, DELANCEY PL & PLYMOUTH RD, PLYMOUTH, Station 44",19462,Fire: CARBON MONOXIDE DETECTOR
"7/6/2019 14:43, HIGH ST & S YORK ST, POTTSTOWN, Station 69",19464,Fire: VEHICLE FIRE
"7/6/2019 15:21, LOCUST ST & W ROBERTS ST, NORRISTOWN, Station 27",19401,Fire: FIRE SPECIAL SERVICE
"7/6/2019 15:45, BLACK ROCK RD & S COLLEGEVILLE RD, UPPER PROVIDENCE, Station 99",19460,Fire: VEHICLE FIRE
"7/6/2019 16:00, BETHLEHEM PIKE, HATFIELD TOWNSHIP, Station 17",NA,Fire: VEHICLE ACCIDENT
"7/6/2019 16:48, DEKALB PIKE & ALLENDALE RD, UPPER MERION, Station 47",19406,Fire: VEHICLE ACCIDENT
"7/6/2019 16:58, POWELL ST & E FORNANCE ST, NORRISTOWN, Station 27",19401,Fire: FIRE ALARM
"7/6/2019 17:19, DEEP CREEK RD, NEW HANOVER, Station 37",NA,Fire: VEHICLE ACCIDENT
"7/6/2019 17:29, BETHLEHEM PIKE & WEISS AVE, SPRINGFIELD, Station 6",19031,Fire: FIRE ALARM
"7/6/2019 17:50, COUNTY LINE RD & SHOEMAKER RD, UPPER MORELAND, Station 10",19006,Fire: FIRE ALARM
"7/6/2019 18:13, FORD ST, BRIDGEPORT, Station 31",NA,Fire: ELECTRICAL FIRE OUTSIDE
"7/6/2019 18:15, E 4TH ST, BRIDGEPORT, Station 32",19405,Fire: UNKNOWN TYPE FIRE
"7/6/2019 18:13, 4TH ST & GREEN ST, BRIDGEPORT, Station 31",19405,Fire: ELECTRICAL FIRE OUTSIDE
"7/6/2019 18:28, FORD ST & SCHOOL LN, BRIDGEPORT, Station 31",19406,Fire: ELECTRICAL FIRE OUTSIDE
"7/6/2019 18:15, FORD ST & E FRONT ST, BRIDGEPORT, Station 32",19405,Fire: ELECTRICAL FIRE OUTSIDE
"7/6/2019 18:52, STUMP HALL RD & ARCADIA LN, SKIPPACK, Station 86",19426,Fire: VEHICLE ACCIDENT
"7/6/2019 18:15, FRONT ST & FORD ST, BRIDGEPORT, Station 32",19405,Fire: ELECTRICAL FIRE OUTSIDE
"7/6/2019 19:16, N YORK RD, UPPER MORELAND, Station 10",19040,Fire: ELECTRICAL FIRE OUTSIDE
"7/6/2019 19:26, OLD YORK RD & JERICHO RD, ABINGTON, Station 100",19001,Fire: FIRE ALARM
"7/6/2019 20:03, HEMLOCK DR & GROSSER RD, DOUGLASS, Station 67",19525,Fire: CARBON MONOXIDE DETECTOR
"7/6/2019 20:03, HEMLOCK DR & GROSSER RD, DOUGLASS, Station 67",19525,Fire: CARBON MONOXIDE DETECTOR
"7/6/2019 20:22, N CHARLOTTE ST, POTTSTOWN, Station 69",19464,Fire: DEBRIS/FLUIDS ON HIGHWAY
"7/6/2019 20:28, OAK HILL DR & ASHBOURNE RD, CHELTENHAM, Station 4",19012,Fire: ELECTRICAL FIRE OUTSIDE
"7/6/2019 20:34, WILSON AVE & RURALSIDE AVE, CHELTENHAM, Station 1",19038,Fire: ELECTRICAL FIRE OUTSIDE
"7/6/2019 20:39, NARCISSA RD, WHITPAIN, Station 33",NA,Fire: FIRE ALARM
"7/6/2019 20:48, PENN AVE & SPEAR AVE, ABINGTON, Station 400",19038,Fire: CARBON MONOXIDE DETECTOR
"7/6/2019 20:47, BETHLEHEM PIKE & WEISS AVE, SPRINGFIELD, Station 6",19031,Fire: FIRE ALARM
"7/6/2019 20:47, COUNTY LINE RD & SHOEMAKER RD, UPPER MORELAND, Station 10",19006,Fire: FIRE ALARM
"7/6/2019 21:02, NORTHWOOD AVE, ABINGTON, Station 200",19027,Fire: ELECTRICAL FIRE OUTSIDE
"7/6/2019 21:02, SHELMIRE ST & ROLLING HILL RD, ABINGTON, Station 200",19027,Fire: ELECTRICAL FIRE OUTSIDE
"7/6/2019 21:20, MULBERRY LN & RORY CIR, WHITEMARSH, Station 29",19444,Fire: ELECTRICAL FIRE OUTSIDE
"7/6/2019 21:31, HENDRICKS ST & TENNIS AVE, AMBLER, Station 7",19002,Fire: FIRE ALARM
"7/6/2019 21:57, SPRUCE ST & PARK ALY, NORRISTOWN, Station 27",19401,Fire: ELECTRICAL FIRE OUTSIDE
"7/6/2019 22:06, WAVERLY RD & E GLENSIDE AVE, CHELTENHAM, Station 1",19038,Fire: GAS-ODOR/LEAK
"7/6/2019 22:35, SEMINARY ST & 3RD ST, PENNSBURG, Station 65",18073,Fire: FIRE ALARM
"7/6/2019 22:41, BETHLEHEM PIKE & LENHART RD, HATFIELD TOWNSHIP, Station 12",18915,Fire: FIRE ALARM
"7/6/2019 23:08, BROOKSIDE AVE & DEAD END, LOWER GWYNEDD, Station 7",NA,Fire: FIRE ALARM
"7/6/2019 23:52, ROBERTS AVE & ARDSLEY AVE, ABINGTON, Station 300",19038,Fire: FIRE ALARM
"7/7/2019 0:15, WALNUT GROVE DR & DRESHER RD, HORSHAM, Station 15",19044,Fire: ELEVATOR EMERGENCY
"7/7/2019 1:49, BROOKVIEW LN & CREEKSIDE DR, LOWER POTTSGROVE, Station 58",19464,Fire: FIRE ALARM
"7/7/2019 1:54, HUNTINGDON PIKE & OLD HUNTINGDON PIKE, ABINGTON, Station 200",19046,Fire: FIRE ALARM
"7/7/2019 1:56, COWPATH RD & MEADOW WOOD LN, FRANCONIA, Station 74",18964,Fire: VEHICLE ACCIDENT
"7/7/2019 2:09, EASTON RD & FAIR OAKS AVE, HORSHAM, Station 15",19044,Fire: FIRE ALARM
"7/7/2019 2:40, BROOKSIDE AVE & DEAD END, LOWER GWYNEDD, Station 7",NA,Fire: FIRE INVESTIGATION
"7/7/2019 2:50, SKIPPACK PIKE & NARCISSA RD, WHITPAIN, Station 33",19422,Fire: FIRE ALARM
"7/7/2019 3:00, HUNTINGDON PIKE & OLD HUNTINGDON PIKE, ABINGTON, Station 200",19046,Fire: FIRE ALARM
"7/7/2019 3:08, DEKALB PIKE & SUMNEYTOWN PIKE, LOWER GWYNEDD, Station 62",19002,Fire: FIRE ALARM
"7/7/2019 3:22, HUNTINGDON PIKE & OLD HUNTINGDON PIKE, ABINGTON, Station 200",19046,Fire: FIRE ALARM
"7/7/2019 3:37, METTLER LN & METTLER RD, LOWER MORELAND, Station 8",19006,Fire: CARBON MONOXIDE DETECTOR
"7/7/2019 5:06, ROCKWELL RD & HAMILTON AVE, ABINGTON, Station 100",19001,Fire: FIRE ALARM
"7/7/2019 6:28, HIGH ST & ARMAND HAMMER BLVD, POTTSTOWN, Station 69",19464,Fire: FIRE ALARM
"7/7/2019 7:02, HIGH ST & S WASHINGTON ST, POTTSTOWN, Station 69",19464,Fire: FIRE ALARM
"7/7/2019 7:40, MAPLE AVE & ROOSEVELT AVE, HATFIELD BORO, Station 17",NA,Fire: FIRE ALARM
"7/7/2019 7:55, SEMINARY ST & 2ND ST, PENNSBURG, Station 65",18073,Fire: FIRE ALARM
"7/7/2019 10:28, IRON HILL WAY & STERLING PL, UPPER PROVIDENCE, Station 34",19426,Fire: GAS-ODOR/LEAK
"7/7/2019 10:52, PRINCETON RD & CYNWYD CIR, LOWER MERION, Station 28",19004,Fire: CARBON MONOXIDE DETECTOR
"7/7/2019 12:05, TWINING RD & TIMBER LN, UPPER DUBLIN, Station 88",19025,Fire: GAS-ODOR/LEAK
"7/7/2019 12:52, PAPER MILL RD & GOLF RD, SPRINGFIELD, Station 700",19075,Fire: FIRE ALARM
"7/7/2019 13:35, 3RD ST & N CHESTNUT ST, LANSDALE, Station 14",19446,Fire: FIRE INVESTIGATION
"7/7/2019 13:46, 5TH AVE & HARRY ST, CONSHOHOCKEN, Station 35",19428,Fire: FIRE ALARM
"7/7/2019 14:10, GERMANTOWN PIKE & LAUNFALL RD, PLYMOUTH, Station 44",19462,Fire: FIRE ALARM
"7/7/2019 14:44, ADAMS AVE & UNNAMED ALY, EAST NORRITON, Station 61",19403,Fire: FIRE ALARM
"7/7/2019 15:15, MARSHALL ST & KOHN ST, NORRISTOWN, Station 27",19401,Fire: APPLIANCE FIRE
"7/7/2019 15:33, LIGHTCAP RD & SANATOGA SPRINGS DR, LIMERICK, Station 51",19468,Fire: CARDIAC ARREST
"7/7/2019 15:44, SHEPHERD LN & CARSON DR, WEST NORRITON, Station 46",19403,Fire: FIRE ALARM
"7/7/2019 15:56, VALLEY FORGE RD, WORCESTER, Station 83",NA,Fire: VEHICLE ACCIDENT
"7/7/2019 16:02, BRIANS WAY & RADNOR RD, UPPER MERION, Station 47",19087,Fire: APPLIANCE FIRE
"7/7/2019 16:21, ELM ST & OAK ST, CONSHOHOCKEN, Station 36",19428,Fire: GAS-ODOR/LEAK
"7/7/2019 16:34, PROSPECT AVE & CHERRY ALY, BRIDGEPORT, Station 32",19405,Fire: FIRE ALARM
"7/7/2019 16:44, OAKHILL RD & N HIGHLAND AVE, LOWER MERION, Station 28",19004,Fire: CARBON MONOXIDE DETECTOR
"7/7/2019 16:46, MONTGOMERY AVE & MORRIS AVE, LOWER MERION, Station 23",19010,Fire: GAS-ODOR/LEAK
"7/7/2019 17:07, HIGHLAND AVE, ABINGTON, Station 300",NA,Fire: GAS-ODOR/LEAK
"7/7/2019 17:07, HIGHLAND AVE & PLEASANT AVE, ABINGTON, Station 300",19046,Fire: GAS-ODOR/LEAK
"7/7/2019 18:07, BUCK RD & GERYVILLE PIKE, UPPER HANOVER, Station 65",18073,Fire: VEHICLE ACCIDENT
"7/7/2019 18:32, RT422 BYP & S PLEASANTVIEW RD OVERPASS, LOWER POTTSGROVE, Station 58",NA,Fire: VEHICLE ACCIDENT
"7/7/2019 19:43, PARK AVE & E BUTLER AVE, AMBLER, Station 7",19002,Fire: FIRE ALARM
"7/7/2019 19:47, MAIN ST & SUSQUEHANNA AVE, LANSDALE, Station 14",19446,Fire: FIRE ALARM
"7/7/2019 20:31, HIGH ST & COMMONS DR, LOWER POTTSGROVE, Station 58",19464,Fire: FIRE ALARM
"7/7/2019 20:39, EXTENSION PENNSYLVANIA TPKE & RIDGE RD OVERPASS, SALFORD, Station 72",19438,Fire: VEHICLE ACCIDENT
"7/7/2019 20:46, APPLE ST & S EVANS ST, POTTSTOWN, Station 69",19464,Fire: FIRE INVESTIGATION
"7/7/2019 21:43, HOLLOW RD, LOWER MERION, Station 22",19072,Fire: VEHICLE FIRE
"7/7/2019 21:49, BETHLEHEM PIKE & TENNIS AVE, AMBLER, Station 7",19002,Fire: FIRE ALARM
"7/7/2019 21:43, HOLLOW COVE RD, LOWER MERION, Station 22",19072,Fire: VEHICLE FIRE
"7/7/2019 22:31, MAPLE ST & UNNAMED ALY, CONSHOHOCKEN, Station 36",19428,Fire: FIRE INVESTIGATION
"7/7/2019 23:29, E PHILADELPHIA AVE, DOUGLASS, Station 67",NA,Fire: VEHICLE ACCIDENT
"7/8/2019 0:44, EVERGREEN AVE & MONTGOMERY AVE, SPRINGFIELD, Station 82",19038,Fire: FIRE ALARM
"7/8/2019 2:25, GLYNWYNNE RD & BOOTH LN, LOWER MERION, Station 25",19041,Fire: FIRE ALARM
"7/8/2019 4:51, PENLLYN BLUE BELL PIKE & WYNDRISE DR, WHITPAIN, Station 33",19422,Fire: FIRE POLICE NEEDED
"7/8/2019 7:41, BROWER AVE & SCHUYLKILL RIVER TRL ACCESS, UPPER PROVIDENCE, Station 99",19460,Fire: FIRE ALARM
"7/8/2019 8:25, SWEDE RD, EAST NORRITON, Station 61",19401,Fire: VEHICLE ACCIDENT
"7/8/2019 8:40, LEWIS RD & 10TH AVE, LIMERICK, Station 51",19468,Fire: ELECTRICAL FIRE OUTSIDE
"7/8/2019 8:46, BARCLAY CIR & PARKVIEW RD, CHELTENHAM, Station 4",19012,Fire: FIRE ALARM
"7/8/2019 8:40, CHAPEL RD & OAK ST, LIMERICK, Station 51",19468,Fire: ELECTRICAL FIRE OUTSIDE
