Name,Date,Status,Category,Wind,Pressure,TS_diameter,HU_diameter
Franklin,7/23/2005 18:00,tropical storm,0,60,1001,138.0936,0
Franklin,7/24/2005 0:00,tropical storm,0,55,1001,120.8319,0
Franklin,7/24/2005 6:00,tropical storm,0,55,1001,103.5702,0
Franklin,7/24/2005 12:00,tropical storm,0,45,1001,103.5702,0
Franklin,7/24/2005 18:00,tropical storm,0,45,1000,103.5702,0
Franklin,7/25/2005 0:00,tropical storm,0,40,1000,120.8319,0
Franklin,7/25/2005 6:00,tropical storm,0,40,1000,138.0936,0
Franklin,7/25/2005 12:00,tropical storm,0,40,999,172.617,0
Franklin,7/25/2005 18:00,tropical storm,0,40,999,172.617,0
Franklin,7/26/2005 0:00,tropical storm,0,35,1000,172.617,0
Franklin,7/26/2005 6:00,tropical storm,0,35,1001,138.0936,0
Franklin,7/26/2005 12:00,tropical storm,0,35,1002,103.5702,0
Franklin,7/26/2005 18:00,tropical storm,0,35,1001,103.5702,0
Franklin,7/27/2005 0:00,tropical storm,0,40,1000,103.5702,0
Franklin,7/27/2005 6:00,tropical storm,0,40,1000,103.5702,0
Franklin,7/27/2005 12:00,tropical storm,0,45,999,103.5702,0
Franklin,7/27/2005 18:00,tropical storm,0,45,999,149.6014,0
Franklin,7/28/2005 0:00,tropical storm,0,50,997,184.1248,0
Franklin,7/28/2005 6:00,tropical storm,0,50,997,184.1248,0
Franklin,7/28/2005 12:00,tropical storm,0,45,999,115.078,0
Franklin,7/28/2005 18:00,tropical storm,0,50,997,132.3397,0
Franklin,7/29/2005 0:00,tropical storm,0,50,997,143.8475,0
Franklin,7/29/2005 6:00,tropical storm,0,50,997,155.3553,0
Franklin,7/29/2005 12:00,tropical storm,0,50,997,189.8787,0
Franklin,7/29/2005 18:00,tropical storm,0,50,999,184.1248,0
Gert,7/23/2005 18:00,tropical depression,-1,25,1011,0,0
Gert,7/24/2005 0:00,tropical depression,-1,30,1009,0,0
Gert,7/24/2005 6:00,tropical storm,0,35,1009,57.539,0
Gert,7/24/2005 12:00,tropical storm,0,35,1008,115.078,0
Gert,7/24/2005 18:00,tropical storm,0,35,1007,172.617,0
Gert,7/25/2005 0:00,tropical storm,0,40,1005,172.617,0
Gert,7/25/2005 6:00,tropical depression,-1,30,1006,0,0
Gert,7/25/2005 12:00,tropical depression,-1,25,1006,0,0
Harvey,8/2/2005 18:00,tropical depression,-1,30,1006,0,0
Harvey,8/3/2005 0:00,tropical depression,-1,30,1005,0,0
Harvey,8/3/2005 6:00,tropical storm,0,40,1003,103.5702,0
Harvey,8/3/2005 12:00,tropical storm,0,45,1001,103.5702,0
Harvey,8/3/2005 18:00,tropical storm,0,50,999,103.5702,0
Harvey,8/4/2005 0:00,tropical storm,0,50,997,103.5702,0
Harvey,8/4/2005 6:00,tropical storm,0,50,995,103.5702,0
Harvey,8/4/2005 12:00,tropical storm,0,50,995,120.8319,0
Harvey,8/4/2005 18:00,tropical storm,0,55,994,120.8319,0
Harvey,8/5/2005 0:00,tropical storm,0,55,994,138.0936,0
Harvey,8/5/2005 6:00,tropical storm,0,55,994,138.0936,0
Harvey,8/5/2005 12:00,tropical storm,0,50,995,155.3553,0
Harvey,8/5/2005 18:00,tropical storm,0,45,997,155.3553,0
Harvey,8/6/2005 0:00,tropical storm,0,45,997,172.617,0
Harvey,8/6/2005 6:00,tropical storm,0,50,995,172.617,0
Harvey,8/6/2005 12:00,tropical storm,0,50,995,155.3553,0
Harvey,8/6/2005 18:00,tropical storm,0,50,995,149.6014,0
Harvey,8/7/2005 0:00,tropical storm,0,50,995,149.6014,0
Harvey,8/7/2005 6:00,tropical storm,0,50,995,149.6014,0
Harvey,8/7/2005 12:00,tropical storm,0,45,998,149.6014,0
Harvey,8/7/2005 18:00,tropical storm,0,45,998,149.6014,0
Harvey,8/8/2005 0:00,tropical storm,0,45,998,172.617,0
Harvey,8/8/2005 6:00,tropical storm,0,45,998,172.617,0
Harvey,8/8/2005 12:00,tropical storm,0,45,998,207.1404,0
Harvey,8/8/2005 18:00,tropical storm,0,45,998,207.1404,0
Ten,8/13/2005 12:00,tropical depression,-1,25,1009,0,0
Ten,8/13/2005 18:00,tropical depression,-1,30,1008,0,0
Ten,8/14/2005 0:00,tropical depression,-1,30,1008,0,0
Ten,8/14/2005 6:00,tropical depression,-1,25,1009,0,0
Ten,8/14/2005 12:00,tropical depression,-1,25,1009,0,0
Katrina,8/23/2005 18:00,tropical depression,-1,30,1008,0,0
Katrina,8/24/2005 0:00,tropical depression,-1,30,1007,0,0
Katrina,8/24/2005 6:00,tropical depression,-1,30,1007,0,0
Katrina,8/24/2005 12:00,tropical storm,0,35,1006,69.0468,0
Katrina,8/24/2005 18:00,tropical storm,0,40,1003,69.0468,0
Katrina,8/25/2005 0:00,tropical storm,0,45,1000,69.0468,0
Katrina,8/25/2005 6:00,tropical storm,0,50,997,69.0468,0
Katrina,8/25/2005 12:00,tropical storm,0,55,994,126.5858,0
Katrina,8/25/2005 18:00,tropical storm,0,60,988,149.6014,0
Katrina,8/26/2005 0:00,hurricane,1,70,983,138.0936,23.0156
Katrina,8/26/2005 6:00,hurricane,1,65,987,132.3397,23.0156
Katrina,8/26/2005 12:00,hurricane,1,75,979,138.0936,34.5234
Katrina,8/26/2005 18:00,hurricane,2,85,968,149.6014,40.2773
Katrina,8/27/2005 0:00,hurricane,2,90,959,189.8787,51.7851
Katrina,8/27/2005 6:00,hurricane,2,95,950,253.1716,74.8007
Katrina,8/27/2005 12:00,hurricane,3,100,942,253.1716,74.8007
Katrina,8/27/2005 18:00,hurricane,3,100,948,264.6794,92.0624
Katrina,8/28/2005 0:00,hurricane,3,100,941,276.1872,120.8319
Katrina,8/29/2005 12:00,hurricane,3,110,923,402.773,172.617
Katrina,8/29/2005 18:00,hurricane,1,80,948,322.2184,92.0624
Katrina,8/30/2005 0:00,tropical storm,0,50,961,189.8787,0
Katrina,8/30/2005 6:00,tropical storm,0,40,978,172.617,0
Katrina,8/30/2005 12:00,tropical depression,-1,30,985,0,0
Katrina,8/30/2005 18:00,tropical depression,-1,30,990,0,0
Lee,8/28/2005 12:00,tropical depression,-1,25,1009,0,0
Lee,8/28/2005 18:00,tropical depression,-1,25,1007,0,0
Lee,8/29/2005 0:00,tropical depression,-1,25,1007,0,0
Lee,8/29/2005 6:00,tropical depression,-1,25,1007,0,0
Lee,8/29/2005 12:00,tropical depression,-1,25,1008,0,0
Lee,8/31/2005 6:00,tropical depression,-1,30,1007,0,0
Lee,8/31/2005 12:00,tropical storm,0,35,1006,69.0468,0
Lee,8/31/2005 18:00,tropical storm,0,35,1007,69.0468,0
Lee,9/1/2005 0:00,tropical depression,-1,30,1009,0,0
Lee,9/1/2005 6:00,tropical depression,-1,30,1010,0,0
Lee,9/1/2005 12:00,tropical depression,-1,30,1010,0,0
Lee,9/1/2005 18:00,tropical depression,-1,30,1010,0,0
Lee,9/2/2005 0:00,tropical depression,-1,25,1010,0,0
Maria,9/1/2005 12:00,tropical depression,-1,30,1008,0,0
Maria,9/1/2005 18:00,tropical depression,-1,30,1008,0,0
Maria,9/2/2005 0:00,tropical depression,-1,30,1008,0,0
Maria,9/2/2005 6:00,tropical depression,-1,30,1008,0,0
Maria,9/2/2005 12:00,tropical storm,0,35,1006,69.0468,0
Maria,9/2/2005 18:00,tropical storm,0,40,1003,69.0468,0
Maria,9/3/2005 0:00,tropical storm,0,45,1001,103.5702,0
Maria,9/3/2005 6:00,tropical storm,0,45,1000,103.5702,0
Maria,9/3/2005 12:00,tropical storm,0,50,997,115.078,0
Maria,9/3/2005 18:00,tropical storm,0,55,994,138.0936,0
Maria,9/4/2005 0:00,tropical storm,0,60,990,149.6014,0
Maria,9/4/2005 6:00,hurricane,1,65,987,149.6014,23.0156
Maria,9/4/2005 12:00,hurricane,1,65,987,172.617,34.5234
Maria,9/4/2005 18:00,hurricane,1,75,980,172.617,34.5234
Maria,9/5/2005 0:00,hurricane,1,75,980,172.617,34.5234
Maria,9/5/2005 6:00,hurricane,1,80,977,178.3709,34.5234
Maria,9/5/2005 12:00,hurricane,2,85,975,207.1404,46.0312
Maria,9/5/2005 18:00,hurricane,2,90,970,207.1404,46.0312
Maria,9/6/2005 0:00,hurricane,3,100,962,207.1404,46.0312
Maria,9/6/2005 6:00,hurricane,2,90,970,207.1404,40.2773
Maria,9/6/2005 12:00,hurricane,1,80,975,230.156,40.2773
Maria,9/6/2005 18:00,hurricane,1,75,980,230.156,40.2773
Maria,9/7/2005 0:00,hurricane,1,65,987,230.156,69.0468
Maria,9/7/2005 6:00,hurricane,1,70,983,322.2184,103.5702
Maria,9/7/2005 12:00,hurricane,1,75,980,431.5425,172.617
Maria,9/7/2005 18:00,hurricane,1,75,980,431.5425,172.617
Maria,9/8/2005 0:00,hurricane,1,70,982,431.5425,155.3553
Maria,9/8/2005 6:00,hurricane,1,65,985,431.5425,155.3553
Maria,9/8/2005 12:00,hurricane,1,65,985,460.312,86.3085
Maria,9/8/2005 18:00,hurricane,1,65,985,460.312,86.3085
Maria,9/9/2005 0:00,tropical storm,0,60,987,460.312,0
Maria,9/9/2005 6:00,tropical storm,0,55,987,431.5425,0
Maria,9/9/2005 12:00,tropical storm,0,55,988,402.773,0
Maria,9/9/2005 18:00,tropical storm,0,50,988,402.773,0
Maria,9/10/2005 0:00,tropical storm,0,50,988,402.773,0
Maria,9/10/2005 6:00,tropical storm,0,50,988,402.773,0
Nate,9/5/2005 18:00,tropical depression,-1,30,1008,0,0
Nate,9/6/2005 0:00,tropical storm,0,35,1005,92.0624,0
Nate,9/6/2005 6:00,tropical storm,0,40,1002,92.0624,0
Nate,9/6/2005 12:00,tropical storm,0,50,1000,92.0624,0
Nate,9/6/2005 18:00,tropical storm,0,50,997,138.0936,0
Nate,9/7/2005 0:00,tropical storm,0,55,994,138.0936,0
Nate,9/7/2005 6:00,tropical storm,0,60,990,138.0936,0
Nate,9/7/2005 12:00,hurricane,1,65,987,207.1404,46.0312
Nate,9/7/2005 18:00,hurricane,1,70,985,207.1404,46.0312
Nate,9/8/2005 0:00,hurricane,1,75,984,207.1404,46.0312
Nate,9/8/2005 6:00,hurricane,1,75,982,207.1404,46.0312
Nate,9/8/2005 12:00,hurricane,1,75,982,207.1404,46.0312
Nate,9/8/2005 18:00,hurricane,1,75,982,207.1404,46.0312
Nate,9/9/2005 0:00,hurricane,1,80,979,345.234,51.7851
Nate,9/9/2005 6:00,hurricane,1,70,985,379.7574,115.078
Nate,9/9/2005 12:00,hurricane,1,65,986,379.7574,51.7851
Nate,9/9/2005 18:00,tropical storm,0,55,991,379.7574,0
Nate,9/10/2005 0:00,tropical storm,0,55,997,345.234,0
Nate,9/10/2005 6:00,tropical storm,0,45,997,345.234,0
Nate,9/10/2005 12:00,tropical storm,0,45,997,345.234,0
Ophelia,9/6/2005 6:00,tropical depression,-1,25,1009,0,0
Ophelia,9/6/2005 12:00,tropical depression,-1,25,1010,0,0
Ophelia,9/6/2005 16:00,tropical depression,-1,25,1010,0,0
Ophelia,9/6/2005 18:00,tropical depression,-1,25,1010,0,0
Ophelia,9/7/2005 0:00,tropical depression,-1,30,1006,0,0
Ophelia,9/7/2005 6:00,tropical storm,0,35,1003,69.0468,0
Ophelia,9/7/2005 12:00,tropical storm,0,40,1000,69.0468,0
Ophelia,9/7/2005 18:00,tropical storm,0,45,997,103.5702,0
Ophelia,9/8/2005 0:00,tropical storm,0,45,994,103.5702,0
Ophelia,9/8/2005 6:00,tropical storm,0,50,994,115.078,0
Ophelia,9/8/2005 12:00,tropical storm,0,55,988,115.078,0
Ophelia,9/8/2005 18:00,tropical storm,0,60,988,161.1092,0
Ophelia,9/9/2005 0:00,hurricane,1,65,990,138.0936,23.0156
Ophelia,9/9/2005 6:00,tropical storm,0,55,990,138.0936,0
Ophelia,9/9/2005 12:00,tropical storm,0,55,983,138.0936,0
Ophelia,9/9/2005 18:00,hurricane,1,65,983,161.1092,28.7695
Ophelia,9/10/2005 0:00,tropical storm,0,60,983,172.617,0
Ophelia,9/10/2005 6:00,tropical storm,0,60,984,207.1404,0
Ophelia,9/10/2005 12:00,hurricane,1,65,976,258.9255,28.7695
Ophelia,9/10/2005 18:00,hurricane,1,70,977,276.1872,28.7695
Ophelia,9/11/2005 0:00,hurricane,1,70,977,276.1872,63.2929
Ophelia,9/11/2005 6:00,hurricane,1,75,978,299.2028,63.2929
Ophelia,9/11/2005 12:00,hurricane,1,70,978,299.2028,63.2929
Ophelia,9/11/2005 18:00,hurricane,1,65,978,322.2184,57.539
Ophelia,9/12/2005 0:00,tropical storm,0,60,980,322.2184,0
Ophelia,9/12/2005 6:00,tropical storm,0,60,985,322.2184,0
Ophelia,9/12/2005 12:00,tropical storm,0,55,988,310.7106,0
Ophelia,9/12/2005 18:00,tropical storm,0,60,989,299.2028,0
Ophelia,9/13/2005 0:00,tropical storm,0,60,989,299.2028,0
Ophelia,9/13/2005 6:00,tropical storm,0,60,990,299.2028,0
Ophelia,9/13/2005 12:00,tropical storm,0,60,989,276.1872,0
Ophelia,9/13/2005 18:00,tropical storm,0,60,988,276.1872,0
Ophelia,9/14/2005 0:00,hurricane,1,65,985,253.1716,86.3085
Ophelia,9/14/2005 6:00,hurricane,1,70,980,253.1716,86.3085
Ophelia,9/14/2005 12:00,hurricane,1,75,980,253.1716,86.3085
Ophelia,9/14/2005 18:00,hurricane,1,75,979,253.1716,86.3085
Ophelia,9/15/2005 0:00,hurricane,1,75,979,253.1716,74.8007
Ophelia,9/15/2005 6:00,hurricane,1,70,982,253.1716,74.8007
Ophelia,9/15/2005 12:00,hurricane,1,65,984,253.1716,74.8007
Ophelia,9/15/2005 18:00,hurricane,1,65,986,253.1716,40.2773
Ophelia,9/16/2005 0:00,tropical storm,0,60,987,230.156,0
Ophelia,9/16/2005 6:00,tropical storm,0,55,993,201.3865,0
Ophelia,9/16/2005 12:00,tropical storm,0,50,995,201.3865,0
Ophelia,9/16/2005 18:00,tropical storm,0,55,993,201.3865,0
Ophelia,9/17/2005 0:00,tropical storm,0,55,995,218.6482,0
Ophelia,9/17/2005 6:00,tropical storm,0,50,1000,241.6638,0
Ophelia,9/17/2005 12:00,tropical storm,0,50,997,241.6638,0
Ophelia,9/17/2005 18:00,tropical storm,0,50,995,241.6638,0
Philippe,9/17/2005 12:00,tropical depression,-1,30,1008,0,0
Philippe,9/17/2005 18:00,tropical storm,0,35,1007,86.3085,0
Philippe,9/18/2005 0:00,tropical storm,0,40,1003,103.5702,0
Philippe,9/18/2005 6:00,tropical storm,0,45,1000,103.5702,0
Philippe,9/18/2005 12:00,tropical storm,0,50,996,103.5702,0
Philippe,9/18/2005 18:00,tropical storm,0,55,993,126.5858,0
Philippe,9/19/2005 0:00,hurricane,1,65,987,126.5858,17.2617
Philippe,9/19/2005 6:00,hurricane,1,65,987,115.078,17.2617
Philippe,9/19/2005 12:00,hurricane,1,65,987,115.078,17.2617
Philippe,9/19/2005 18:00,hurricane,1,65,987,120.8319,17.2617
Philippe,9/20/2005 0:00,hurricane,1,70,985,120.8319,17.2617
Philippe,9/20/2005 6:00,hurricane,1,65,987,161.1092,17.2617
Philippe,9/20/2005 12:00,tropical storm,0,60,990,161.1092,0
Philippe,9/20/2005 18:00,tropical storm,0,55,992,138.0936,0
Philippe,9/21/2005 0:00,tropical storm,0,55,994,138.0936,0
Philippe,9/21/2005 6:00,tropical storm,0,50,997,172.617,0
Philippe,9/21/2005 12:00,tropical storm,0,45,1000,138.0936,0
Philippe,9/21/2005 18:00,tropical storm,0,40,1001,115.078,0
Philippe,9/22/2005 0:00,tropical storm,0,35,1002,103.5702,0
Philippe,9/22/2005 6:00,tropical storm,0,35,1003,86.3085,0
Philippe,9/22/2005 12:00,tropical storm,0,35,1003,86.3085,0
Philippe,9/22/2005 18:00,tropical storm,0,35,1003,86.3085,0
Philippe,9/23/2005 0:00,tropical storm,0,35,1003,86.3085,0
Philippe,9/23/2005 6:00,tropical storm,0,35,1003,69.0468,0
Philippe,9/23/2005 12:00,tropical depression,-1,30,1003,0,0
Rita,9/18/2005 0:00,tropical depression,-1,25,1009,0,0
Rita,9/18/2005 6:00,tropical depression,-1,25,1009,0,0
Rita,9/18/2005 12:00,tropical depression,-1,30,1007,0,0
Rita,9/18/2005 18:00,tropical storm,0,35,1005,155.3553,0
Rita,9/19/2005 0:00,tropical storm,0,45,1002,172.617,0
Rita,9/19/2005 6:00,tropical storm,0,50,999,161.1092,0
Rita,9/19/2005 12:00,tropical storm,0,55,997,195.6326,0
Rita,9/19/2005 18:00,tropical storm,0,60,994,195.6326,0
Rita,9/20/2005 0:00,tropical storm,0,60,992,189.8787,0
Rita,9/20/2005 6:00,tropical storm,0,60,990,189.8787,0
Rita,9/20/2005 12:00,hurricane,1,70,985,207.1404,28.7695
Rita,9/20/2005 18:00,hurricane,2,85,975,235.9099,74.8007
Rita,9/21/2005 0:00,hurricane,2,95,967,235.9099,74.8007
Rita,9/21/2005 6:00,hurricane,3,110,955,235.9099,80.5546
Rita,9/23/2005 18:00,hurricane,3,110,930,356.7418,138.0936
Rita,9/24/2005 0:00,hurricane,3,105,931,345.234,138.0936
Rita,9/24/2005 6:00,hurricane,3,100,935,345.234,138.0936
Rita,9/24/2005 12:00,hurricane,1,65,949,241.6638,69.0468
Rita,9/24/2005 18:00,tropical storm,0,45,974,195.6326,0
Rita,9/25/2005 0:00,tropical storm,0,35,982,115.078,0
Rita,9/25/2005 6:00,tropical depression,-1,30,989,0,0
Rita,9/25/2005 12:00,tropical depression,-1,25,995,0,0
Rita,9/25/2005 18:00,tropical depression,-1,25,1000,0,0
Rita,9/26/2005 0:00,tropical depression,-1,20,1003,0,0
Nineteen,9/30/2005 12:00,tropical depression,-1,25,1009,0,0
Nineteen,9/30/2005 18:00,tropical depression,-1,30,1007,0,0
Nineteen,10/1/2005 0:00,tropical depression,-1,30,1006,0,0
Nineteen,10/1/2005 6:00,tropical depression,-1,30,1008,0,0
Nineteen,10/1/2005 12:00,tropical depression,-1,30,1008,0,0
Nineteen,10/1/2005 18:00,tropical depression,-1,30,1008,0,0
Nineteen,10/2/2005 0:00,tropical depression,-1,30,1008,0,0
Nineteen,10/2/2005 6:00,tropical depression,-1,25,1008,0,0
Nineteen,10/2/2005 12:00,tropical depression,-1,25,1009,0,0
Stan,10/1/2005 12:00,tropical depression,-1,25,1007,0,0
Stan,10/1/2005 18:00,tropical depression,-1,30,1005,0,0
Stan,10/2/2005 0:00,tropical depression,-1,30,1004,0,0
Stan,10/2/2005 6:00,tropical storm,0,40,1003,103.5702,0
Stan,10/2/2005 12:00,tropical storm,0,35,1003,120.8319,0
Stan,10/2/2005 18:00,tropical storm,0,35,1004,120.8319,0
Stan,10/3/2005 0:00,tropical depression,-1,30,1003,0,0
Stan,10/3/2005 6:00,tropical storm,0,35,1003,115.078,0
Stan,10/3/2005 12:00,tropical storm,0,40,1000,115.078,0
Stan,10/3/2005 18:00,tropical storm,0,50,997,138.0936,0
Stan,10/4/2005 0:00,tropical storm,0,55,990,138.0936,0
Stan,10/4/2005 6:00,hurricane,1,65,987,189.8787,34.5234
Stan,10/4/2005 12:00,hurricane,1,70,977,189.8787,34.5234
Stan,10/4/2005 18:00,tropical storm,0,45,988,103.5702,0
Stan,10/5/2005 0:00,tropical depression,-1,30,1000,0,0
Stan,10/5/2005 6:00,tropical depression,-1,25,1004,0,0
Tammy,10/5/2005 6:00,tropical storm,0,35,1006,161.1092,0
Tammy,10/5/2005 12:00,tropical storm,0,40,1004,287.695,0
Tammy,10/5/2005 18:00,tropical storm,0,45,1001,304.9567,0
Tammy,10/6/2005 0:00,tropical storm,0,45,1002,264.6794,0
Tammy,10/6/2005 6:00,tropical storm,0,35,1005,264.6794,0
Tammy,10/6/2005 12:00,tropical depression,-1,25,1005,0,0
Tammy,10/6/2005 18:00,tropical depression,-1,15,1006,0,0
Vince,10/9/2005 12:00,tropical storm,0,55,995,138.0936,0
Vince,10/9/2005 18:00,hurricane,1,65,988,161.1092,34.5234
Vince,10/10/2005 0:00,tropical storm,0,60,990,138.0936,0
Vince,10/10/2005 6:00,tropical storm,0,50,992,115.078,0
Vince,10/10/2005 12:00,tropical storm,0,45,995,115.078,0
Vince,10/10/2005 18:00,tropical storm,0,35,998,115.078,0
Vince,10/11/2005 0:00,tropical depression,-1,30,1000,0,0
Vince,10/11/2005 6:00,tropical depression,-1,30,1002,0,0
Vince,10/11/2005 9:00,tropical depression,-1,30,1002,0,0
Vince,10/11/2005 12:00,tropical depression,-1,30,1003,0,0
Wilma,10/15/2005 18:00,tropical depression,-1,25,1004,0,0
Wilma,10/16/2005 0:00,tropical depression,-1,25,1004,0,0
Wilma,10/16/2005 6:00,tropical depression,-1,30,1003,0,0
Wilma,10/16/2005 12:00,tropical depression,-1,30,1003,0,0
Wilma,10/16/2005 18:00,tropical depression,-1,30,1002,0,0
Wilma,10/17/2005 0:00,tropical depression,-1,30,1001,0,0
Wilma,10/17/2005 6:00,tropical storm,0,35,1000,46.0312,0
Wilma,10/17/2005 12:00,tropical storm,0,40,999,69.0468,0
Wilma,10/17/2005 18:00,tropical storm,0,45,997,103.5702,0
Wilma,10/18/2005 0:00,tropical storm,0,55,988,138.0936,0
Wilma,10/18/2005 6:00,tropical storm,0,60,982,138.0936,0
Wilma,10/18/2005 12:00,hurricane,1,65,979,207.1404,34.5234
Wilma,10/18/2005 18:00,hurricane,1,75,975,224.4021,34.5234
Wilma,10/22/2005 6:00,hurricane,3,110,935,374.0035,172.617
Wilma,10/22/2005 12:00,hurricane,3,100,947,374.0035,172.617
Wilma,10/22/2005 18:00,hurricane,2,85,958,374.0035,172.617
Wilma,10/23/2005 0:00,hurricane,2,85,960,374.0035,138.0936
Wilma,10/23/2005 6:00,hurricane,2,85,962,402.773,115.078
Wilma,10/23/2005 12:00,hurricane,2,85,961,431.5425,115.078
Wilma,10/23/2005 18:00,hurricane,2,90,963,402.773,143.8475
Wilma,10/24/2005 0:00,hurricane,2,95,958,402.773,143.8475
Wilma,10/24/2005 6:00,hurricane,3,110,953,431.5425,172.617
Wilma,10/24/2005 12:00,hurricane,2,95,950,460.312,172.617
Wilma,10/24/2005 18:00,hurricane,3,105,955,460.312,172.617
Wilma,10/25/2005 0:00,hurricane,3,110,955,517.851,172.617
Wilma,10/25/2005 6:00,hurricane,3,100,963,661.6985,155.3553
Wilma,10/25/2005 12:00,hurricane,2,90,970,661.6985,155.3553
Wilma,10/25/2005 18:00,hurricane,1,75,976,661.6985,138.0936
Beta,10/26/2005 18:00,tropical depression,-1,30,1007,0,0
Beta,10/27/2005 0:00,tropical depression,-1,30,1007,0,0
Beta,10/27/2005 6:00,tropical storm,0,35,1005,57.539,0
Beta,10/27/2005 12:00,tropical storm,0,45,1000,80.5546,0
Beta,10/27/2005 18:00,tropical storm,0,50,997,80.5546,0
Beta,10/28/2005 0:00,tropical storm,0,50,995,80.5546,0
Beta,10/28/2005 6:00,tropical storm,0,50,994,80.5546,0
Beta,10/28/2005 12:00,tropical storm,0,50,993,80.5546,0
Beta,10/28/2005 18:00,tropical storm,0,50,991,80.5546,0
Beta,10/29/2005 0:00,tropical storm,0,60,988,92.0624,0
Beta,10/29/2005 6:00,hurricane,1,70,985,103.5702,34.5234
Beta,10/29/2005 12:00,hurricane,1,75,982,115.078,34.5234
Beta,10/29/2005 18:00,hurricane,1,75,980,115.078,34.5234
Beta,10/30/2005 0:00,hurricane,2,90,970,115.078,34.5234
Beta,10/30/2005 6:00,hurricane,3,100,962,115.078,34.5234
Beta,10/30/2005 12:00,hurricane,2,90,970,115.078,34.5234
Beta,10/30/2005 18:00,tropical storm,0,55,990,126.5858,0
Beta,10/31/2005 0:00,tropical depression,-1,20,1000,0,0
Gamma,11/14/2005 0:00,tropical depression,-1,30,1007,0,0
Gamma,11/14/2005 6:00,tropical depression,-1,30,1006,0,0
Gamma,11/14/2005 12:00,tropical depression,-1,30,1006,0,0
Gamma,11/14/2005 18:00,tropical depression,-1,30,1005,0,0
Gamma,11/15/2005 0:00,tropical depression,-1,30,1004,0,0
Gamma,11/15/2005 6:00,tropical storm,0,35,1004,46.0312,0
Gamma,11/15/2005 12:00,tropical storm,0,35,1004,46.0312,0
Gamma,11/15/2005 18:00,tropical depression,-1,30,1005,0,0
Gamma,11/16/2005 0:00,tropical depression,-1,30,1006,0,0
Gamma,11/16/2005 6:00,tropical depression,-1,30,1006,0,0
Gamma,11/16/2005 12:00,tropical depression,-1,25,1006,0,0
Gamma,11/18/2005 18:00,tropical storm,0,35,1006,86.3085,0
Gamma,11/19/2005 0:00,tropical storm,0,40,1005,103.5702,0
Gamma,11/19/2005 6:00,tropical storm,0,40,1004,103.5702,0
Gamma,11/19/2005 12:00,tropical storm,0,45,1002,103.5702,0
Gamma,11/19/2005 18:00,tropical storm,0,40,1004,103.5702,0
Gamma,11/20/2005 0:00,tropical storm,0,40,1005,103.5702,0
Gamma,11/20/2005 6:00,tropical storm,0,35,1006,103.5702,0
Gamma,11/20/2005 12:00,tropical depression,-1,30,1007,0,0
Gamma,11/20/2005 18:00,tropical depression,-1,30,1007,0,0
Gamma,11/21/2005 0:00,tropical depression,-1,25,1008,0,0
Epsilon,11/29/2005 6:00,tropical storm,0,45,993,155.3553,0
Epsilon,11/29/2005 12:00,tropical storm,0,45,993,155.3553,0
Epsilon,11/29/2005 18:00,tropical storm,0,45,993,155.3553,0
Epsilon,11/30/2005 0:00,tropical storm,0,45,993,189.8787,0
Epsilon,11/30/2005 6:00,tropical storm,0,50,992,189.8787,0
Epsilon,11/30/2005 12:00,tropical storm,0,55,991,172.617,0
Epsilon,11/30/2005 18:00,tropical storm,0,50,991,172.617,0
Epsilon,12/1/2005 0:00,tropical storm,0,50,992,172.617,0
Epsilon,12/1/2005 6:00,tropical storm,0,50,992,172.617,0
Epsilon,12/1/2005 12:00,tropical storm,0,50,992,172.617,0
Epsilon,12/1/2005 18:00,tropical storm,0,55,991,207.1404,0
Epsilon,12/2/2005 0:00,tropical storm,0,55,991,207.1404,0
Epsilon,12/2/2005 6:00,tropical storm,0,55,990,189.8787,0
Epsilon,12/2/2005 12:00,tropical storm,0,60,989,189.8787,0
Epsilon,12/2/2005 18:00,hurricane,1,65,987,207.1404,34.5234
Epsilon,12/3/2005 0:00,hurricane,1,65,987,230.156,34.5234
